#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_CH=webanno.custom.SentenceLink|referenceRelation|referenceType


#Text=Добрый день, начали у меня проблемы со сном, около месяца мучилась не могла долго заснуть, если с трудом засыпала то проснувшись часа в 3-4 ночи уже не засыпала., решила сходить к врачу, порекомендовал вот это лекарство, в аптеке строго потребовали рецепт, прочитав нотацию, там столько было написано побочных явлений, как и в любом другом препарате, Ну вот при наступление ночи, выпила я свою назначенную дозу препарата, и уснула, впервые за месяц я уснула в течение как мне показалось 10-18 минут.
3-5	630-639	организма	_	_	*->1-1|*->3-1	INF[1]|EF[3]	
3-6	640-641	к	_	_	*->1-1|*->3-1	INF[1]|EF[3]	
3-7	642-651	препарату	_	_	*->1-1|*->3-1	INF[1]|EF[3]	
3-8	651-652	,	_	_	*->1-1|*->3-1	INF[1]|EF[3]	
3-9	653-654	я	_	_	*->1-1|*->3-1	INF[1]|EF[3]	
3-10	655-660	стала	_	_	*->1-1|*->3-1	INF[1]|EF[3]	
3-11	661-664	все	_	_	*->1-1|*->3-1	INF[1]|EF[3]	
3-12	665-669	хуже	_	_	*->1-1|*->3-1	INF[1]|EF[3]	
3-13	670-671	и	_	_	*->1-1|*->3-1	INF[1]|EF[3]	
3-14	672-676	хуже	_	_	*->1-1|*->3-1	INF[1]|EF[3]	
3-15	677-685	засыпать	*	DI	*->1-1|*->3-1	INF[1]|EF[3]	
3-16	685-686	.	_	_	*->1-1|*->3-1	INF[1]|EF[3]	

#Text=пришлось их бросить, хоть с начало все так хорошо начиналось.
4-1	687-695	пришлось	_	_	_	_	
4-2	696-698	их	_	_	_	_	
4-3	699-706	бросить	_	_	_	_	
4-4	706-707	,	_	_	_	_	
4-5	708-712	хоть	_	_	_	_	
4-6	713-714	с	_	_	_	_	
4-7	715-721	начало	_	_	_	_	
4-8	722-725	все	_	_	_	_	
4-9	726-729	так	_	_	_	_	
4-10	730-736	хорошо	_	_	_	_	
4-11	737-747	начиналось	_	_	_	_	
4-12	747-748	.	_	_	_	_	

#Text=Общее впечатление : помогают RATING 4 NOTE
5-1	749-754	Общее	_	_	_	_	
5-2	755-766	впечатление	_	_	_	_	
5-3	767-768	:	_	_	_	_	
5-4	769-777	помогают	_	_	_	_	
5-5	778-784	RATING	_	_	_	_	
5-6	785-786	4	_	_	_	_	
5-7	787-791	NOTE	_	_	_	_	
