#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_CH=webanno.custom.SentenceLink|referenceRelation|referenceType


#Text=Первый раз дочке назначили в 2008 году.
12-8	543-547	ведь	_	_	*->4-1	INF[4]	
12-9	548-553	часто	_	_	*->4-1	INF[4]	
12-10	554-556	он	_	_	*->4-1	INF[4]	
12-11	557-563	вообще	_	_	*->4-1	INF[4]	
12-12	564-566	не	_	_	*->4-1	INF[4]	
12-13	567-575	помогает	_	_	*->4-1	INF[4]	
12-14	575-576	.	_	_	*->4-1	INF[4]	

#Text=Для приема таких лекарств должны быть веские основания: анализы, исследования (допплер, узи).
13-1	577-580	Для	_	_	_	_	
13-2	581-587	приема	_	_	_	_	
13-3	588-593	таких	_	_	_	_	
13-4	594-602	лекарств	_	_	_	_	
13-5	603-609	должны	_	_	_	_	
13-6	610-614	быть	_	_	_	_	
13-7	615-621	веские	_	_	_	_	
13-8	622-631	основания	_	_	_	_	
13-9	631-632	:	_	_	_	_	
13-10	633-640	анализы	_	_	_	_	
13-11	640-641	,	_	_	_	_	
13-12	642-654	исследования	_	_	_	_	
13-13	655-656	(	_	_	_	_	
13-14	656-663	допплер	_	_	_	_	
13-15	663-664	,	_	_	_	_	
13-16	665-668	узи	_	_	_	_	
13-17	668-669	)	_	_	_	_	
13-18	669-670	.	_	_	_	_	

#Text=Общее впечатление : Стоит дорого, в первый раз помог, а во второй - нет.
14-1	671-676	Общее	_	_	*->5-1|*->1-1	INF[5]|EF[1]	
14-2	677-688	впечатление	_	_	*->5-1|*->1-1	INF[5]|EF[1]	
14-3	689-690	:	_	_	*->5-1|*->1-1	INF[5]|EF[1]	
14-4	691-696	Стоит	_	_	*->5-1|*->1-1	INF[5]|EF[1]	
14-5	697-703	дорого	_	_	*->5-1|*->1-1	INF[5]|EF[1]	
14-6	703-704	,	_	_	*->5-1|*->1-1	INF[5]|EF[1]	
14-7	705-706	в	_	_	*->5-1|*->1-1	INF[5]|EF[1]	
14-8	707-713	первый	_	_	*->5-1|*->1-1	INF[5]|EF[1]	
14-9	714-717	раз	_	_	*->5-1|*->1-1	INF[5]|EF[1]	
14-10	718-723	помог	_	_	*->5-1|*->1-1	INF[5]|EF[1]	
14-11	723-724	,	_	_	*->5-1|*->1-1	INF[5]|EF[1]	
14-12	725-726	а	_	_	*->5-1|*->1-1	INF[5]|EF[1]	
14-13	727-729	во	_	_	*->5-1|*->1-1	INF[5]|EF[1]	
14-14	730-736	второй	_	_	*->5-1|*->1-1	INF[5]|EF[1]	
14-15	737-738	-	_	_	*->5-1|*->1-1	INF[5]|EF[1]	
14-16	739-742	нет	_	_	*->5-1|*->1-1	INF[5]|EF[1]	
14-17	742-743	.	_	_	*->5-1|*->1-1	INF[5]|EF[1]	

#Text=RATING 3 NOTE
15-1	744-750	RATING	_	_	_	_	
15-2	751-752	3	_	_	_	_	
15-3	753-757	NOTE	_	_	_	_	
