#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_CH=webanno.custom.SentenceLink|referenceRelation|referenceType


#Text=С таблетками глицина знакома еще с детства.
7-6	475-476	в	_	_	_	_	
7-7	477-485	кармашке	_	_	_	_	
7-8	486-490	моей	_	_	_	_	
7-9	491-498	дамской	_	_	_	_	
7-10	499-506	сумочке	_	_	_	_	
7-11	506-507	.	_	_	_	_	

#Text=Когда нервничаю мне он очень помогает успокоиться.
8-1	508-513	Когда	_	_	*->5-1	EF[5]	
8-2	514-523	нервничаю	_	_	*->5-1	EF[5]	
8-3	524-527	мне	_	_	*->5-1	EF[5]	
8-4	528-530	он	_	_	*->5-1	EF[5]	
8-5	531-536	очень	_	_	*->5-1	EF[5]	
8-6	537-545	помогает	_	_	*->5-1	EF[5]	
8-7	546-557	успокоиться	*	DI	*->5-1	EF[5]	
8-8	557-558	.	_	_	*->5-1	EF[5]	

#Text=Я всегда быстро разжевываю пару таблеток глицина и мне становится спокойнее.
9-1	559-560	Я	_	_	*->4-1	EF[4]	
9-2	561-567	всегда	_	_	*->4-1	EF[4]	
9-3	568-574	быстро	_	_	*->4-1	EF[4]	
9-4	575-585	разжевываю	_	_	*->4-1	EF[4]	
9-5	586-590	пару	_	_	*->4-1	EF[4]	
9-6	591-599	таблеток	_	_	*->4-1	EF[4]	
9-7	600-607	глицина	*	Drugname	*->4-1	EF[4]	
9-8	608-609	и	_	_	*->4-1	EF[4]	
9-9	610-613	мне	_	_	*->4-1	EF[4]	
9-10	614-624	становится	_	_	*->4-1	EF[4]	
9-11	625-634	спокойнее	*	DI	*->4-1	EF[4]	
9-12	634-635	.	_	_	*->4-1	EF[4]	

#Text=Сердце молотит уже не так быстро.
10-1	636-642	Сердце	_	_	_	_	
10-2	643-650	молотит	_	_	_	_	
10-3	651-654	уже	_	_	_	_	
10-4	655-657	не	_	_	_	_	
10-5	658-661	так	_	_	_	_	
10-6	662-668	быстро	_	_	_	_	
10-7	668-669	.	_	_	_	_	

#Text=Также если в голове кавардак глицин помогает поставить голову на место.
11-1	670-675	Также	_	_	*->3-1	EF[3]	
11-2	676-680	если	_	_	*->3-1	EF[3]	
11-3	681-682	в	_	_	*->3-1	EF[3]	
11-4	683-689	голове	_	_	*->3-1	EF[3]	
11-5	690-698	кавардак	_	_	*->3-1	EF[3]	
11-6	699-705	глицин	*	Drugname	*->3-1	EF[3]	
11-7	706-714	помогает	_	_	*->3-1	EF[3]	
11-8	715-724	поставить	_	_	*->3-1	EF[3]	
11-9	725-731	голову	_	_	*->3-1	EF[3]	
11-10	732-734	на	_	_	*->3-1	EF[3]	
11-11	735-740	место	_	_	*->3-1	EF[3]	
11-12	740-741	.	_	_	*->3-1	EF[3]	

#Text=Он нормализует мозговое кровообращение.
12-1	742-744	Он	_	_	*->1-1	EF[1]	
12-2	745-756	нормализует	_	_	*->1-1	EF[1]	
12-3	757-765	мозговое	_	_	*->1-1	EF[1]	
12-4	766-780	кровообращение	_	_	*->1-1	EF[1]	
12-5	780-781	.	_	_	*->1-1	EF[1]	

#Text=Можно пить в экстренных случаях и по 5 таблеток.
13-1	782-787	Можно	_	_	_	_	
13-2	788-792	пить	_	_	_	_	
13-3	793-794	в	_	_	_	_	
13-4	795-805	экстренных	_	_	_	_	
13-5	806-813	случаях	_	_	_	_	
13-6	814-815	и	_	_	_	_	
13-7	816-818	по	_	_	_	_	
13-8	819-820	5	_	_	_	_	
13-9	821-829	таблеток	_	_	_	_	
13-10	829-830	.	_	_	_	_	

#Text=Побочек я не заметила.
14-1	831-838	Побочек	_	_	_	_	
14-2	839-840	я	_	_	_	_	
14-3	841-843	не	_	_	_	_	
14-4	844-852	заметила	_	_	_	_	
14-5	852-853	.	_	_	_	_	

#Text=В некоторых случаях может болеть желудок, но если его пить лошадиными дозами.
15-1	854-855	В	_	_	_	_	
15-2	856-865	некоторых	_	_	_	_	
15-3	866-873	случаях	_	_	_	_	
15-4	874-879	может	_	_	_	_	
15-5	880-886	болеть	*[3]	ADR[3]	_	_	
15-6	887-894	желудок	*[3]	ADR[3]	_	_	
15-7	894-895	,	_	_	_	_	
15-8	896-898	но	_	_	_	_	
15-9	899-903	если	_	_	_	_	
15-10	904-907	его	_	_	_	_	
15-11	908-912	пить	_	_	_	_	
15-12	913-923	лошадиными	_	_	_	_	
15-13	924-930	дозами	_	_	_	_	
15-14	930-931	.	_	_	_	_	

#Text=А так очень замечательное средство, которое назначают и маленьким деткам.
16-1	932-933	А	_	_	*->2-1	EF[2]	
16-2	934-937	так	_	_	*->2-1	EF[2]	
16-3	938-943	очень	_	_	*->2-1	EF[2]	
16-4	944-957	замечательное	_	_	*->2-1	EF[2]	
16-5	958-966	средство	_	_	*->2-1	EF[2]	
16-6	966-967	,	_	_	*->2-1	EF[2]	
16-7	968-975	которое	_	_	*->2-1	EF[2]	
16-8	976-985	назначают	_	_	*->2-1	EF[2]	
16-9	986-987	и	_	_	*->2-1	EF[2]	
16-10	988-997	маленьким	_	_	*->2-1	EF[2]	
16-11	998-1004	деткам	_	_	*->2-1	EF[2]	
16-12	1004-1005	.	_	_	*->2-1	EF[2]	

#Text=Рекомендую.
17-1	1006-1016	Рекомендую	_	_	_	_	
17-2	1016-1017	.	_	_	_	_	
