#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_CH=webanno.custom.SentenceLink|referenceRelation|referenceType


#Text=Энцефабол нам был назначен, так как у нашего малыша основная проблема это ЗРР плюс он иногда еще моргал глазками.
2-30	253-256	чем	_	_	_	_	
2-31	257-258	с	_	_	_	_	
2-32	259-266	обычной	_	_	_	_	
2-33	267-275	ложечкой	_	_	_	_	
2-34	275-276	)	_	_	_	_	
2-35	276-277	.	_	_	_	_	

#Text=Результат - по речи у нас ни каких сдвигов так и не произошло, а вот моргать глазками малой перестал.
3-1	278-287	Результат	_	_	*->3-1|*->1-1	INF[3]|EF[1]	
3-2	288-289	-	_	_	*->3-1|*->1-1	INF[3]|EF[1]	
3-3	290-292	по	_	_	*->3-1|*->1-1	INF[3]|EF[1]	
3-4	293-297	речи	_	_	*->3-1|*->1-1	INF[3]|EF[1]	
3-5	298-299	у	_	_	*->3-1|*->1-1	INF[3]|EF[1]	
3-6	300-303	нас	_	_	*->3-1|*->1-1	INF[3]|EF[1]	
3-7	304-306	ни	_	_	*->3-1|*->1-1	INF[3]|EF[1]	
3-8	307-312	каких	_	_	*->3-1|*->1-1	INF[3]|EF[1]	
3-9	313-320	сдвигов	_	_	*->3-1|*->1-1	INF[3]|EF[1]	
3-10	321-324	так	_	_	*->3-1|*->1-1	INF[3]|EF[1]	
3-11	325-326	и	_	_	*->3-1|*->1-1	INF[3]|EF[1]	
3-12	327-329	не	_	_	*->3-1|*->1-1	INF[3]|EF[1]	
3-13	330-339	произошло	_	_	*->3-1|*->1-1	INF[3]|EF[1]	
3-14	339-340	,	_	_	*->3-1|*->1-1	INF[3]|EF[1]	
3-15	341-342	а	_	_	*->3-1|*->1-1	INF[3]|EF[1]	
3-16	343-346	вот	_	_	*->3-1|*->1-1	INF[3]|EF[1]	
3-17	347-354	моргать	*[2]	DI[2]	*->3-1|*->1-1	INF[3]|EF[1]	
3-18	355-363	глазками	*[2]	DI[2]	*->3-1|*->1-1	INF[3]|EF[1]	
3-19	364-369	малой	_	_	*->3-1|*->1-1	INF[3]|EF[1]	
3-20	370-378	перестал	_	_	*->3-1|*->1-1	INF[3]|EF[1]	
3-21	378-379	.	_	_	*->3-1|*->1-1	INF[3]|EF[1]	

#Text=Хоть нам и не помог Энцефабол по речи я его все же рекомендую, так как казалось бы при одном диагнозе ЗРР деткам могут помочь совсем разные лекарства кому-то одни, а кому-то другие.
4-1	380-384	Хоть	_	_	*->2-1	INF[2]	
4-2	385-388	нам	_	_	*->2-1	INF[2]	
4-3	389-390	и	_	_	*->2-1	INF[2]	
4-4	391-393	не	_	_	*->2-1	INF[2]	
4-5	394-399	помог	_	_	*->2-1	INF[2]	
4-6	400-409	Энцефабол	*	Drugname	*->2-1	INF[2]	
4-7	410-412	по	_	_	*->2-1	INF[2]	
4-8	413-417	речи	_	_	*->2-1	INF[2]	
4-9	418-419	я	_	_	*->2-1	INF[2]	
4-10	420-423	его	_	_	*->2-1	INF[2]	
4-11	424-427	все	_	_	*->2-1	INF[2]	
4-12	428-430	же	_	_	*->2-1	INF[2]	
4-13	431-441	рекомендую	_	_	*->2-1	INF[2]	
4-14	441-442	,	_	_	*->2-1	INF[2]	
4-15	443-446	так	_	_	*->2-1	INF[2]	
4-16	447-450	как	_	_	*->2-1	INF[2]	
4-17	451-459	казалось	_	_	*->2-1	INF[2]	
4-18	460-462	бы	_	_	*->2-1	INF[2]	
4-19	463-466	при	_	_	*->2-1	INF[2]	
4-20	467-472	одном	_	_	*->2-1	INF[2]	
4-21	473-481	диагнозе	_	_	*->2-1	INF[2]	
4-22	482-485	ЗРР	*	DI	*->2-1	INF[2]	
4-23	486-492	деткам	_	_	*->2-1	INF[2]	
4-24	493-498	могут	_	_	*->2-1	INF[2]	
4-25	499-505	помочь	_	_	*->2-1	INF[2]	
4-26	506-512	совсем	_	_	*->2-1	INF[2]	
4-27	513-519	разные	_	_	*->2-1	INF[2]	
4-28	520-529	лекарства	_	_	*->2-1	INF[2]	
4-29	530-537	кому-то	_	_	*->2-1	INF[2]	
4-30	538-542	одни	_	_	*->2-1	INF[2]	
4-31	542-543	,	_	_	*->2-1	INF[2]	
4-32	544-545	а	_	_	*->2-1	INF[2]	
4-33	546-553	кому-то	_	_	*->2-1	INF[2]	
4-34	554-560	другие	_	_	*->2-1	INF[2]	
4-35	560-561	.	_	_	*->2-1	INF[2]	

#Text=Поэтому советую не бояться пробовать разные лекарственные средства, пока не появятся результаты и еще надо параллельно заниматься с логопедами - только так можно добиться успеха.
5-1	562-569	Поэтому	_	_	_	_	
5-2	570-577	советую	_	_	_	_	
5-3	578-580	не	_	_	_	_	
5-4	581-588	бояться	_	_	_	_	
5-5	589-598	пробовать	_	_	_	_	
5-6	599-605	разные	_	_	_	_	
5-7	606-619	лекарственные	_	_	_	_	
5-8	620-628	средства	_	_	_	_	
5-9	628-629	,	_	_	_	_	
5-10	630-634	пока	_	_	_	_	
5-11	635-637	не	_	_	_	_	
5-12	638-646	появятся	_	_	_	_	
5-13	647-657	результаты	_	_	_	_	
5-14	658-659	и	_	_	_	_	
5-15	660-663	еще	_	_	_	_	
5-16	664-668	надо	_	_	_	_	
5-17	669-680	параллельно	_	_	_	_	
5-18	681-691	заниматься	_	_	_	_	
5-19	692-693	с	_	_	_	_	
5-20	694-704	логопедами	_	_	_	_	
5-21	705-706	-	_	_	_	_	
5-22	707-713	только	_	_	_	_	
5-23	714-717	так	_	_	_	_	
5-24	718-723	можно	_	_	_	_	
5-25	724-732	добиться	_	_	_	_	
5-26	733-739	успеха	_	_	_	_	
5-27	739-740	.	_	_	_	_	

#Text=Время использования: 2015
6-1	741-746	Время	_	_	_	_	
6-2	747-760	использования	_	_	_	_	
6-3	760-761	:	_	_	_	_	
6-4	762-766	2015	_	_	_	_	
