EF,INF,ADR,DI,Finding,annotation,review_id,sentence_id,p_EF,p_INF,p_ADR,p_DI,p_Finding
0,0,0,0,0,NEUTRAL,2419250,3,0.005302309989929199,0.02925834059715271,0.016307920217514038,0.028754889965057373,0.395475834608078
0,1,0,0,0,INF[3],824781,3,0.02680748701095581,0.9724586009979248,0.023434877395629883,0.08208131790161133,0.023004233837127686
0,0,0,1,0,DI[2],824781,5,0.0062066614627838135,0.0057229697704315186,0.006538420915603638,0.8898447751998901,0.04105329513549805
0,1,0,0,0,INF[1],824781,8,0.008114725351333618,0.9319643974304199,0.014177590608596802,0.841312050819397,0.17137286067008972
0,0,0,0,0,NEUTRAL,824781,9,0.01898440718650818,0.012611180543899536,0.009741932153701782,0.014560461044311523,0.015572726726531982
0,0,0,1,1,DI[3]|Finding[4],2501951,2,0.020547807216644287,0.005291610956192017,0.009025007486343384,0.9768439531326294,0.019362449645996094
0,1,0,1,0,INF[1]|DI[5],2501951,3,0.02097192406654358,0.9677290916442871,0.8800336122512817,0.17279037833213806,0.09479159116744995
0,1,0,0,0,INF[2],2501951,6,0.03149735927581787,0.9666011333465576,0.024013549089431763,0.028444260358810425,0.02672255039215088
0,0,0,0,0,NEUTRAL,2501951,5,0.01622825860977173,0.042076945304870605,0.057050883769989014,0.0511208176612854,0.8292696475982666
0,0,0,1,0,DI[9],2177673,1,0.012880384922027588,0.022426068782806396,0.18070775270462036,0.13504981994628906,0.8497178554534912
0,0,0,1,0,DI[6],2177673,2,0.008906275033950806,0.01920601725578308,0.044823259115219116,0.38260096311569214,0.7429136633872986
0,0,0,1,1,DI[3]|Finding[2],2177673,3,0.06499603390693665,0.006241947412490845,0.13372868299484253,0.9842533469200134,0.055244386196136475
0,0,0,1,0,DI[4],2177673,4,0.005026072263717651,0.1941603422164917,0.005096882581710815,0.9363802671432495,0.050456225872039795
0,0,0,1,0,DI[8],2177673,5,0.9922477006912231,0.018655449151992798,0.0410139262676239,0.7802579402923584,0.06740608811378479
1,0,1,0,0,EF[7]|ADR[5],2177673,6,0.028874069452285767,0.028873682022094727,0.9526246786117554,0.01388809084892273,0.06349730491638184
0,0,1,0,0,ADR[1],2177673,7,0.011792868375778198,0.05444449186325073,0.015110552310943604,0.00417482852935791,0.05105334520339966
0,0,1,0,0,ADR[10],2177673,9,0.08649632334709167,0.01909703016281128,0.9788002371788025,0.12305030226707458,0.0427016019821167
0,0,1,0,0,ADR[11],2177673,10,0.17582276463508606,0.00477561354637146,0.007791727781295776,0.03599885106086731,0.008455246686935425
0,0,0,0,0,NEUTRAL,2177673,8,0.1722598671913147,0.022965312004089355,0.01073119044303894,0.007790565490722656,0.008315712213516235
0,0,0,1,0,DI[4],2984622,1,0.015176236629486084,0.008962363004684448,0.008511602878570557,0.9805123209953308,0.019980788230895996
0,0,1,0,0,ADR[2],2984622,2,0.02436777949333191,0.02107226848602295,0.9649242162704468,0.04900214076042175,0.046535104513168335
0,0,1,1,1,ADR[1]|DI[3]|Finding[5],2984622,3,0.007227092981338501,0.025070160627365112,0.3815889358520508,0.763185441493988,0.7990785837173462
0,0,0,0,0,NEUTRAL,2984622,4,0.009580731391906738,0.19572490453720093,0.05057567358016968,0.015253424644470215,0.7748410701751709
0,0,0,1,0,DI[4],636267,2,0.7875496745109558,0.008944928646087646,0.011955708265304565,0.9802389740943909,0.01232004165649414
0,0,0,1,0,DI[2],636267,7,0.009859442710876465,0.006706595420837402,0.006847977638244629,0.9516884088516235,0.048753052949905396
0,0,1,0,0,ADR[1],636267,9,0.14146751165390015,0.004979908466339111,0.5078291296958923,0.343118280172348,0.39558860659599304
0,0,0,1,0,DI[3],636267,11,0.009113579988479614,0.07576516270637512,0.05883941054344177,0.37506550550460815,0.8479703068733215
0,0,0,0,0,NEUTRAL,636267,12,0.8971753120422363,0.012145757675170898,0.011869698762893677,0.025994151830673218,0.009629815816879272
0,0,1,0,0,ADR[2],618939,6,0.005057185888290405,0.20323088765144348,0.018736064434051514,0.9790826439857483,0.1618363857269287
1,0,1,0,0,EF[3]|ADR[1],618939,9,0.18652623891830444,0.029879838228225708,0.006320297718048096,0.009197741746902466,0.009950965642929077
0,0,0,0,0,NEUTRAL,618939,12,0.012343227863311768,0.01603791117668152,0.4516778290271759,0.2680681347846985,0.822968065738678
0,0,0,0,1,Finding[2],656330,4,0.006898313760757446,0.032424718141555786,0.015421539545059204,0.008066624402999878,0.16447386145591736
0,1,0,0,0,INF[1],656330,12,0.012632399797439575,0.016784727573394775,0.011197298765182495,0.008597195148468018,0.03191819787025452
0,0,0,0,0,NEUTRAL,656330,6,0.9554533958435059,0.01748564839363098,0.015658140182495117,0.027812868356704712,0.01244741678237915
0,0,0,1,0,DI[1],811512,1,0.004418373107910156,0.015595674514770508,0.004952460527420044,0.8636580109596252,0.04511463642120361
0,0,0,1,0,DI[3],811512,2,0.005303055047988892,0.008896291255950928,0.00812271237373352,0.9219404458999634,0.0828448235988617
0,0,0,1,0,DI[4],811512,4,0.003824204206466675,0.03164803981781006,0.00763624906539917,0.04115438461303711,0.09746819734573364
0,0,0,1,0,DI[5],811512,5,0.056849271059036255,0.12730586528778076,0.0714195966720581,0.0019652843475341797,0.06891810894012451
0,0,1,0,0,ADR[2],811512,7,0.013078838586807251,0.03432387113571167,0.8854073286056519,0.008140414953231812,0.11387145519256592
0,0,1,0,0,ADR[6],811512,8,0.0293271541595459,0.009149760007858276,0.006994158029556274,0.9791382551193237,0.014034092426300049
0,0,0,0,0,NEUTRAL,811512,3,0.007288038730621338,0.010039746761322021,0.009335309267044067,0.021837562322616577,0.04436156153678894
0,0,0,1,0,DI[1],894083,1,0.016982853412628174,0.00679132342338562,0.010962843894958496,0.9833877086639404,0.025427967309951782
0,0,0,1,0,DI[3],894083,2,0.015494734048843384,0.025523245334625244,0.010978102684020996,0.9883266687393188,0.023610055446624756
1,0,0,0,0,EF[2],894083,6,0.9900638461112976,0.01444089412689209,0.03449848294258118,0.8314589262008667,0.020515143871307373
0,0,0,0,0,NEUTRAL,894083,4,0.012217462062835693,0.0073593854904174805,0.009693622589111328,0.01932626962661743,0.033314138650894165
0,0,1,0,0,ADR[2],211588,1,0.0617046058177948,0.02751094102859497,0.9810823798179626,0.19429868459701538,0.046150147914886475
0,0,1,0,0,ADR[3],211588,2,0.06907150149345398,0.01648503541946411,0.9533834457397461,0.024994730949401855,0.03248545527458191
0,0,1,0,0,ADR[1],211588,3,0.5150768756866455,0.004616260528564453,0.013453125953674316,0.024447470903396606,0.009684115648269653
0,0,0,0,0,NEUTRAL,211588,7,0.01538875699043274,0.01842162013053894,0.010146290063858032,0.01013973355293274,0.02077174186706543
0,0,0,1,1,DI[3]|Finding[4],3022901,2,0.014173358678817749,0.010608583688735962,0.01040029525756836,0.9835809469223022,0.02189365029335022
0,0,1,0,1,ADR[5]|Finding[1],3022901,3,0.0023056864738464355,0.10387766361236572,0.01020503044128418,0.7017239928245544,0.26024702191352844
0,0,1,0,0,ADR[2],3022901,4,0.020448386669158936,0.04058268666267395,0.9434726238250732,0.00995945930480957,0.05380183458328247
0,0,0,0,0,NEUTRAL,3022901,6,0.011647462844848633,0.012761086225509644,0.012383788824081421,0.010034799575805664,0.033241331577301025
1,0,0,0,0,EF[1],6993980,13,0.968940019607544,0.01459050178527832,0.023387789726257324,0.025764942169189453,0.016715824604034424
0,0,0,0,0,NEUTRAL,6993980,5,0.00726202130317688,0.015185415744781494,0.009509444236755371,0.015607774257659912,0.051070183515548706
0,0,0,1,0,DI[1],2394715,1,0.007642120122909546,0.009797662496566772,0.010946959257125854,0.976386308670044,0.0416165292263031
0,0,0,0,1,Finding[2],2394715,6,0.013797342777252197,0.5463416576385498,0.30842429399490356,0.10307523608207703,0.9518024921417236
0,0,1,0,0,ADR[4],2394715,8,0.13635572791099548,0.008725374937057495,0.8921694755554199,0.028483539819717407,0.07404825091362
0,0,0,0,1,Finding[3],2394715,9,0.00911414623260498,0.004886627197265625,0.008841335773468018,0.9561291933059692,0.040576666593551636
0,0,0,0,0,NEUTRAL,2394715,3,0.0072679221630096436,0.006386131048202515,0.025792181491851807,0.4201574921607971,0.443543940782547
0,0,0,0,1,Finding[3],2389422,4,0.028950244188308716,0.007037848234176636,0.009195446968078613,0.983655571937561,0.01597115397453308
0,0,1,0,0,ADR[1],2389422,7,0.005087077617645264,0.004744172096252441,0.009852737188339233,0.7789099812507629,0.11063280701637268
0,1,0,0,0,INF[2],2389422,9,0.004652231931686401,0.37195467948913574,0.015032976865768433,0.09097737073898315,0.6136080622673035
0,0,0,0,0,NEUTRAL,2389422,2,0.7564584612846375,0.01307368278503418,0.011296212673187256,0.016928166151046753,0.008607059717178345
0,0,1,1,0,ADR[1]|DI[2],241201,2,0.011102408170700073,0.008799821138381958,0.02407979965209961,0.3286380469799042,0.55955570936203
0,0,0,0,0,NEUTRAL,241201,3,0.01667991280555725,0.007023483514785767,0.00687098503112793,0.04310429096221924,0.014671951532363892
0,0,1,0,0,ADR[1],2528491,5,0.014333724975585938,0.01693674921989441,0.09794476628303528,0.03929099440574646,0.7418470978736877
0,0,1,0,0,ADR[3],2528491,6,0.0081692636013031,0.0297585129737854,0.027792513370513916,0.0062919557094573975,0.2348291575908661
0,0,1,0,0,ADR[2],2528491,7,0.06253784894943237,0.040780991315841675,0.13812094926834106,0.002965569496154785,0.1488843560218811
0,0,0,0,0,NEUTRAL,2528491,1,0.007355809211730957,0.004431396722793579,0.00682494044303894,0.11636295914649963,0.03297433257102966
0,0,1,0,0,ADR[5],2461263,1,0.20802205801010132,0.025739669799804688,0.9777710437774658,0.06476181745529175,0.04122331738471985
0,1,0,0,0,INF[4],2461263,2,0.017265766859054565,0.7516187429428101,0.009710580110549927,0.015749961137771606,0.02018815279006958
0,0,1,0,0,ADR[2],2461263,3,0.2481881082057953,0.002294868230819702,0.024645835161209106,0.049854159355163574,0.025728553533554077
0,1,1,0,0,INF[3]|ADR[1],2461263,5,0.008930295705795288,0.09387457370758057,0.03647255897521973,0.003030538558959961,0.1539953649044037
0,0,0,0,0,NEUTRAL,2461263,4,0.012093693017959595,0.2198251187801361,0.010390996932983398,0.005946725606918335,0.028735101222991943
0,0,0,1,1,DI[6]|Finding[9],1484511,1,0.009001553058624268,0.017361313104629517,0.024198591709136963,0.6897273063659668,0.5806293487548828
0,1,0,1,0,INF[1]|DI[2],1484511,2,0.04128158092498779,0.9788380861282349,0.056838810443878174,0.9294437170028687,0.0421999990940094
0,0,0,0,1,Finding[4],1484511,3,0.010918647050857544,0.007947087287902832,0.012401461601257324,0.9815084934234619,0.032982587814331055
0,0,0,0,1,Finding[3],1484511,4,0.06571424007415771,0.0283622145652771,0.9766215085983276,0.6479514241218567,0.07571882009506226
0,0,1,0,0,ADR[8],1484511,5,0.014020144939422607,0.024585038423538208,0.9620122909545898,0.6104087829589844,0.2364768087863922
0,0,0,1,0,DI[7],1484511,6,0.013870596885681152,0.012721389532089233,0.008985787630081177,0.9822336435317993,0.019373983144760132
0,1,0,0,0,INF[5],1484511,8,0.005134671926498413,0.11489805579185486,0.00894501805305481,0.011237114667892456,0.07176345586776733
0,0,0,0,0,NEUTRAL,1484511,7,0.029688209295272827,0.009529650211334229,0.00820016860961914,0.022071033716201782,0.011609554290771484
1,0,0,0,0,EF[2],2396436,4,0.9773836135864258,0.41252678632736206,0.43100449442863464,0.05555593967437744,0.3271867632865906
1,0,0,0,0,EF[1],2396436,5,0.03928506374359131,0.0044571757316589355,0.007336050271987915,0.04020443558692932,0.013246089220046997
0,0,0,0,0,NEUTRAL,2396436,1,0.0037996768951416016,0.01065140962600708,0.007633984088897705,0.09248730540275574,0.09033820033073425
0,1,0,1,0,INF[1]|DI[5],805646,1,0.17823529243469238,0.05179286003112793,0.8212785720825195,0.9873958230018616,0.10161390900611877
0,0,0,1,0,DI[4],805646,2,0.08716216683387756,0.03320878744125366,0.9836488962173462,0.22523552179336548,0.047395914793014526
0,0,0,1,0,DI[3],805646,6,0.013858705759048462,0.007488727569580078,0.00825268030166626,0.9744172096252441,0.019210636615753174
0,0,0,0,1,Finding[2],805646,7,0.014902323484420776,0.03925004601478577,0.14024817943572998,0.230216383934021,0.8968353271484375
0,0,0,0,0,NEUTRAL,805646,5,0.012568354606628418,0.011216819286346436,0.009415805339813232,0.01760140061378479,0.02097564935684204
0,0,1,0,0,ADR[4],942872,9,0.007743537425994873,0.019115716218948364,0.0552884042263031,0.8398718237876892,0.6263942718505859
1,0,1,0,1,EF[2]|ADR[1]|Finding[3],942872,10,0.9954031705856323,0.09512725472450256,0.07087716460227966,0.9602254629135132,0.19854217767715454
0,0,0,0,0,NEUTRAL,942872,6,0.02049502730369568,0.008603423833847046,0.011199504137039185,0.013874143362045288,0.01930922269821167
1,0,0,0,0,EF[2],3004353,1,0.030048668384552002,0.003582179546356201,0.012156128883361816,0.022942334413528442,0.031830549240112305
0,0,1,0,0,ADR[1],3004353,2,0.009756773710250854,0.4482163190841675,0.9687275290489197,0.6515052914619446,0.20040947198867798
0,0,0,0,0,NEUTRAL,3004353,4,0.010621190071105957,0.007997214794158936,0.00737801194190979,0.03789433836936951,0.019923120737075806
0,0,0,1,0,DI[3],2706058,1,0.03028184175491333,0.005590349435806274,0.008794784545898438,0.9792002439498901,0.01584184169769287
0,0,0,1,0,DI[4],2706058,2,0.010270297527313232,0.026203185319900513,0.03301075100898743,0.31444790959358215,0.7467756867408752
0,0,1,0,0,ADR[5],2706058,4,0.042645275592803955,0.023311585187911987,0.9630764722824097,0.02674737572669983,0.03498169779777527
0,0,1,0,0,ADR[1],2706058,5,0.06453141570091248,0.02802899479866028,0.9775168895721436,0.0704016387462616,0.03733325004577637
0,1,0,0,0,INF[2],2706058,7,0.01730439066886902,0.9812949895858765,0.039850324392318726,0.1059885323047638,0.038502395153045654
