EF,INF,ADR,DI,Finding,annotation,review_id,sentence_id,p_EF,p_INF,p_ADR,p_DI,p_Finding
1,0,0,0,0,EF[6],832817,7,0.612170398235321,0.10523363947868347,0.05983218550682068,0.019824892282485962,0.04525861144065857
1,0,0,1,1,EF[1]|DI[8]|Finding[2],832817,8,0.27212435007095337,0.6272560358047485,0.3098919987678528,0.8314488530158997,0.45453086495399475
1,0,0,1,0,EF[5]|DI[4],832817,11,0.10509872436523438,0.034701913595199585,0.024084657430648804,0.9317964911460876,0.058974623680114746
0,0,0,0,0,NEUTRAL,832817,13,0.24724185466766357,0.02577143907546997,0.04389232397079468,0.038000643253326416,0.028592973947525024
1,0,0,1,0,EF[4]|DI[2],905423,1,0.09963557124137878,0.03837162256240845,0.022539854049682617,0.9224085211753845,0.05838167667388916
0,1,0,0,0,INF[1],905423,6,0.16068941354751587,0.8734376430511475,0.05416271090507507,0.05523115396499634,0.07065272331237793
0,1,0,1,0,INF[3]|DI[5],905423,7,0.3260437548160553,0.09480300545692444,0.035466790199279785,0.965287446975708,0.12059944868087769
0,0,0,0,0,NEUTRAL,905423,5,0.09770119190216064,0.02319958806037903,0.3237764239311218,0.08562213182449341,0.09146583080291748
0,0,0,1,0,DI[3],578508,1,0.1329173445701599,0.1977681815624237,0.023797452449798584,0.9323108196258545,0.0998392105102539
0,1,0,1,0,INF[1]|DI[2],578508,4,0.11152425408363342,0.22410953044891357,0.02744007110595703,0.8683488368988037,0.13456913828849792
0,0,0,0,0,NEUTRAL,578508,6,0.21048206090927124,0.615593671798706,0.05434393882751465,0.8153945207595825,0.4256029427051544
0,0,0,1,0,DI[1],2707053,2,0.23338356614112854,0.024788647890090942,0.6542705297470093,0.48946264386177063,0.13244867324829102
0,0,0,0,0,NEUTRAL,2707053,5,0.08446958661079407,0.03802451491355896,0.046272486448287964,0.06615674495697021,0.0851578414440155
0,0,0,1,0,DI[1],2443835,2,0.09774008393287659,0.03359818458557129,0.02670896053314209,0.9358168840408325,0.0678928792476654
1,0,0,0,0,EF[2],2443835,5,0.775038480758667,0.27097219228744507,0.07634663581848145,0.030797123908996582,0.06365841627120972
0,0,0,1,0,DI[3],2443835,6,0.2863948941230774,0.05980423092842102,0.3326742649078369,0.21661525964736938,0.2589280605316162
0,0,0,0,0,NEUTRAL,2443835,3,0.6225725412368774,0.15654399991035461,0.044575899839401245,0.018228769302368164,0.045586615800857544
0,1,0,0,0,INF[1],264987,2,0.1509309709072113,0.8706954717636108,0.0492764413356781,0.06380090117454529,0.07316866517066956
0,1,1,0,0,INF[5]|ADR[7],264987,3,0.09879043698310852,0.1745699942111969,0.8069628477096558,0.10763239860534668,0.22972577810287476
1,0,0,1,1,EF[8]|DI[2]|Finding[10],264987,8,0.6916980743408203,0.17924916744232178,0.33296117186546326,0.7658547163009644,0.46622130274772644
0,0,0,1,0,DI[3],264987,9,0.09671103954315186,0.03871014714241028,0.024256110191345215,0.9342504739761353,0.06378480792045593
1,0,1,0,0,EF[12]|ADR[9],264987,10,0.38175442814826965,0.04823610186576843,0.7687368392944336,0.18442019820213318,0.13505831360816956
0,0,0,0,1,Finding[6],264987,11,0.14407417178153992,0.7746524810791016,0.11706423759460449,0.6821988821029663,0.542865514755249
1,0,0,0,0,EF[4],264987,12,0.538409948348999,0.375487357378006,0.033192187547683716,0.01751399040222168,0.038141727447509766
1,0,0,0,0,EF[11],264987,13,0.7720121741294861,0.20324400067329407,0.07685106992721558,0.03299000859260559,0.06610098481178284
0,0,0,0,0,NEUTRAL,264987,5,0.11573857069015503,0.8121391534805298,0.050025612115859985,0.05159640312194824,0.08812877535820007
0,0,0,1,0,DI[1],618094,1,0.1401737928390503,0.026092946529388428,0.7021520137786865,0.5230754017829895,0.07936617732048035
0,0,0,1,0,DI[6],618094,2,0.11768680810928345,0.08160638809204102,0.8823637962341309,0.07066404819488525,0.12481868267059326
1,1,0,0,0,EF[4]|INF[3],618094,3,0.439886212348938,0.6987422108650208,0.5172735452651978,0.41321370005607605,0.704369068145752
0,0,0,1,0,DI[5],618094,4,0.13742020726203918,0.025212258100509644,0.10208162665367126,0.93610680103302,0.10009673237800598
0,1,1,0,0,INF[9]|ADR[7],618094,5,0.24132061004638672,0.425764799118042,0.04427388310432434,0.953770101070404,0.18285399675369263
0,1,0,0,0,INF[10],618094,6,0.08823001384735107,0.7480574250221252,0.03447800874710083,0.13283789157867432,0.11366334557533264
1,0,0,1,0,EF[8]|DI[2],618094,7,0.3753419518470764,0.10505339503288269,0.026647210121154785,0.882072925567627,0.1582542359828949
0,0,0,0,0,NEUTRAL,618094,8,0.603033185005188,0.6525007486343384,0.05244654417037964,0.021516352891921997,0.051353126764297485
0,0,0,1,0,DI[2],5967832,2,0.11981669068336487,0.6490670442581177,0.0348781943321228,0.7611585855484009,0.21959540247917175
0,0,0,1,0,DI[3],5967832,3,0.13193729519844055,0.6481603384017944,0.01886722445487976,0.4491305947303772,0.11409640312194824
1,0,0,0,0,EF[1],5967832,5,0.6745581030845642,0.13540959358215332,0.049573034048080444,0.02874237298965454,0.044974714517593384
1,0,0,0,0,EF[4],5967832,6,0.5933678150177002,0.10289615392684937,0.03842201828956604,0.029150933027267456,0.038904279470443726
0,0,0,0,0,NEUTRAL,5967832,1,0.2183476984500885,0.024653375148773193,0.12065672874450684,0.4936527609825134,0.23068079352378845
0,0,0,1,0,DI[7],2503811,3,0.1563941240310669,0.018100708723068237,0.05117827653884888,0.16114184260368347,0.04958927631378174
0,0,0,1,0,DI[6],2503811,4,0.12434828281402588,0.06317934393882751,0.8613746166229248,0.06250670552253723,0.10548728704452515
1,0,0,0,0,EF[1],2503811,5,0.7039669752120972,0.11068758368492126,0.07150217890739441,0.028786122798919678,0.05324903130531311
1,0,0,1,0,EF[3]|DI[5],2503811,11,0.4393240511417389,0.13365280628204346,0.7114159464836121,0.37345999479293823,0.40291962027549744
0,1,0,1,0,INF[2]|DI[4],2503811,12,0.14020231366157532,0.5121890902519226,0.015976369380950928,0.07488799095153809,0.052572011947631836
0,0,0,0,0,NEUTRAL,2503811,14,0.11378499865531921,0.04330843687057495,0.03136277198791504,0.03756153583526611,0.02621474862098694
0,1,0,1,0,INF[2]|DI[1],2500038,3,0.16642442345619202,0.054333388805389404,0.030430763959884644,0.9668222069740295,0.09620168805122375
0,0,0,0,0,NEUTRAL,2500038,4,0.08735671639442444,0.02778834104537964,0.04568493366241455,0.05552107095718384,0.02789035439491272
0,0,0,1,0,DI[3],2385506,3,0.07842022180557251,0.02362006902694702,0.031953006982803345,0.9067933559417725,0.05629029870033264
0,1,1,1,0,INF[5]|ADR[2]|DI[4],2385506,5,0.2765531837940216,0.069729745388031,0.0392911434173584,0.9718478918075562,0.10705709457397461
0,1,0,0,0,INF[1],2385506,7,0.19617706537246704,0.8012198209762573,0.03141450881958008,0.050720781087875366,0.08358746767044067
0,0,0,0,0,NEUTRAL,2385506,4,0.20004457235336304,0.0520038902759552,0.03822663426399231,0.020299196243286133,0.03139254450798035
0,0,0,1,0,DI[1],656249,3,0.11148545145988464,0.038315027952194214,0.02808666229248047,0.9471675157546997,0.06491044163703918
0,0,0,0,0,NEUTRAL,656249,7,0.20266756415367126,0.07526513934135437,0.027172952890396118,0.021729081869125366,0.027486085891723633
0,0,0,1,0,DI[1],1394389,1,0.10546484589576721,0.03072759509086609,0.0308036208152771,0.9359344244003296,0.055327147245407104
0,0,0,1,0,DI[5],1394389,3,0.4118962585926056,0.3098338842391968,0.03700229525566101,0.9237603545188904,0.32256436347961426
0,0,1,0,0,ADR[2],1394389,9,0.11529076099395752,0.061581969261169434,0.8858316540718079,0.18239066004753113,0.1318933069705963
0,1,0,0,0,INF[6],1394389,19,0.6910163760185242,0.22100934386253357,0.04545372724533081,0.022390633821487427,0.05193403363227844
0,1,0,0,0,INF[4],1394389,20,0.09858709573745728,0.6226462125778198,0.020404934883117676,0.2706381678581238,0.10840773582458496
0,1,0,0,0,INF[7],1394389,25,0.15651935338974,0.9148959517478943,0.08603844046592712,0.09940603375434875,0.125966876745224
0,1,0,0,0,INF[3],1394389,26,0.1548270285129547,0.8588942289352417,0.04754430055618286,0.05784007906913757,0.06668460369110107
0,0,0,0,0,NEUTRAL,1394389,24,0.17300474643707275,0.1404300332069397,0.026873469352722168,0.016979843378067017,0.03462594747543335
0,0,0,1,0,DI[2],183478,1,0.09189778566360474,0.027552485466003418,0.028732985258102417,0.9233484864234924,0.05735364556312561
0,0,1,0,1,ADR[4]|Finding[6],183478,3,0.11177188158035278,0.04630380868911743,0.852681040763855,0.12497317790985107,0.08154729008674622
0,0,1,0,0,ADR[3],183478,5,0.10318681597709656,0.1065373420715332,0.8860660791397095,0.08537900447845459,0.20121899247169495
0,0,1,0,0,ADR[1],183478,8,0.1499047577381134,0.0989358127117157,0.0914284884929657,0.1602228283882141,0.3683297634124756
0,0,1,0,0,ADR[5],183478,9,0.12073412537574768,0.08206117153167725,0.8732085824012756,0.06896400451660156,0.09419018030166626
0,0,0,0,0,NEUTRAL,183478,7,0.4510774314403534,0.16964805126190186,0.0279657244682312,0.01535835862159729,0.046908438205718994
0,0,0,1,0,DI[3],273111,1,0.09546571969985962,0.025890111923217773,0.031219422817230225,0.9230374097824097,0.053498536348342896
1,0,0,1,0,EF[9]|DI[10],273111,2,0.3519755005836487,0.06728801131248474,0.028639793395996094,0.9487371444702148,0.10523763298988342
1,0,0,1,0,EF[5]|DI[2],273111,3,0.4250985383987427,0.15112653374671936,0.019411802291870117,0.7808493971824646,0.10429403185844421
0,0,0,1,0,DI[4],273111,4,0.2190549075603485,0.05245515704154968,0.03167280554771423,0.9673205614089966,0.09645769000053406
0,1,0,1,0,INF[7]|DI[11],273111,5,0.18177562952041626,0.6141957640647888,0.18254348635673523,0.8180141448974609,0.519060492515564
0,0,0,1,0,DI[1],273111,6,0.17025768756866455,0.0408463180065155,0.023005247116088867,0.945754885673523,0.0648200511932373
1,0,0,0,0,EF[8],273111,8,0.7661911845207214,0.20523232221603394,0.07949322462081909,0.027865856885910034,0.06562790274620056
0,0,0,1,0,DI[6],273111,9,0.09351274371147156,0.02915900945663452,0.035984933376312256,0.9105204343795776,0.08450520038604736
0,0,0,0,0,NEUTRAL,273111,7,0.13551783561706543,0.020234644412994385,0.2241281270980835,0.10876667499542236,0.11207979917526245
0,0,0,1,0,DI[1],832096,1,0.12549927830696106,0.03439512848854065,0.024489998817443848,0.9426204562187195,0.06352636218070984
0,0,0,1,0,DI[5],832096,2,0.1437123715877533,0.09156665205955505,0.01916724443435669,0.9451995491981506,0.08667206764221191
0,1,0,0,0,INF[3],832096,3,0.12309128046035767,0.5883450508117676,0.03351074457168579,0.030112504959106445,0.05910035967826843
1,0,0,1,0,EF[2]|DI[4],832096,7,0.5293373465538025,0.23309960961341858,0.037737488746643066,0.9540404081344604,0.17001411318778992
0,0,0,0,1,Finding[7],832096,8,0.19484370946884155,0.07703343033790588,0.7311286926269531,0.041195064783096313,0.2208157181739807
1,0,0,0,0,EF[6],832096,13,0.1489105224609375,0.027522742748260498,0.024689912796020508,0.9316645860671997,0.06014576554298401
0,0,0,0,0,NEUTRAL,832096,6,0.39222264289855957,0.06155949831008911,0.036710917949676514,0.021535038948059082,0.027338862419128418
0,1,0,0,0,INF[1],2658215,1,0.13619571924209595,0.8873289823532104,0.05981326103210449,0.08720576763153076,0.08919215202331543
0,1,0,1,0,INF[3]|DI[4],2658215,2,0.3008430004119873,0.48029574751853943,0.018851041793823242,0.8410086631774902,0.14547854661941528
0,0,0,1,0,DI[2],2658215,9,0.13955557346343994,0.1293025016784668,0.016762882471084595,0.9058890342712402,0.08697143197059631
0,0,0,0,0,NEUTRAL,2658215,4,0.1503978967666626,0.02432948350906372,0.04806074500083923,0.04771995544433594,0.022619277238845825
0,0,0,1,0,DI[3],591856,1,0.16298255324363708,0.031698793172836304,0.03383916616439819,0.9569811820983887,0.06694868206977844
0,0,0,1,0,DI[4],591856,4,0.20626163482666016,0.017857074737548828,0.08755755424499512,0.9286308884620667,0.0808316171169281
0,0,0,1,0,DI[5],591856,6,0.1943815052509308,0.03762891888618469,0.03247925639152527,0.9634185433387756,0.08326643705368042
0,1,0,0,0,INF[1],591856,12,0.07976388931274414,0.3941754102706909,0.05725550651550293,0.2603505551815033,0.2666032314300537
0,0,0,1,0,DI[6],591856,13,0.06856587529182434,0.026499181985855103,0.049740225076675415,0.08214190602302551,0.042199134826660156
0,1,0,0,0,INF[2],591856,17,0.1297936737537384,0.8610354661941528,0.053951114416122437,0.07359448075294495,0.07759863138198853
0,0,0,0,0,NEUTRAL,591856,5,0.5075516700744629,0.36749619245529175,0.029511690139770508,0.017882972955703735,0.035435259342193604
0,0,0,1,0,DI[1],2490571,3,0.266444593667984,0.05518868565559387,0.03637757897377014,0.9666434526443481,0.09088283777236938
1,0,0,0,0,EF[6],2490571,6,0.5744348764419556,0.08710795640945435,0.03391820192337036,0.07891601324081421,0.07720065116882324
0,0,1,1,0,ADR[2]|DI[5],2490571,8,0.3132781982421875,0.03941434621810913,0.6873154640197754,0.7239900827407837,0.15520602464675903
1,0,0,1,0,EF[3]|DI[4],2490571,11,0.2993425130844116,0.0436420738697052,0.7581549882888794,0.07154130935668945,0.10344001650810242
0,0,0,0,0,NEUTRAL,2490571,12,0.07797008752822876,0.030768603086471558,0.04447048902511597,0.062397658824920654,0.02747821807861328
0,0,0,1,0,DI[2],653736,1,0.1790139079093933,0.04176035523414612,0.030725449323654175,0.964056134223938,0.08105513453483582
0,1,0,0,0,INF[3],653736,2,0.3019458055496216,0.5854331851005554,0.10034242272377014,0.4554647207260132,0.26079869270324707
0,0,0,0,1,Finding[4],653736,4,0.18656113743782043,0.4521210789680481,0.044484615325927734,0.29586511850357056,0.2412632405757904
0,1,0,0,0,INF[1],653736,5,0.6932929754257202,0.343474805355072,0.06334975361824036,0.02376234531402588,0.09512531757354736
0,0,0,0,0,NEUTRAL,653736,3,0.7286958694458008,0.21536535024642944,0.0586983859539032,0.06078067421913147,0.1249496340751648
0,0,0,1,0,DI[1],978728,1,0.1219426691532135,0.029126912355422974,0.11953005194664001,0.9342930316925049,0.11501467227935791
0,0,0,1,0,DI[2],978728,3,0.501563310623169,0.18216001987457275,0.03987765312194824,0.8895496129989624,0.1698915958404541
0,0,1,1,0,ADR[3]|DI[4],978728,6,0.12758004665374756,0.04657891392707825,0.8650795221328735,0.26741480827331543,0.10655272006988525
0,0,0,0,0,NEUTRAL,978728,2,0.6800094246864319,0.12493366003036499,0.10256725549697876,0.7746918201446533,0.24829739332199097
0,0,0,1,0,DI[1],2428403,1,0.12913435697555542,0.038195908069610596,0.019599944353103638,0.930123507976532,0.06307825446128845
0,1,0,0,0,INF[2],2428403,3,0.14530855417251587,0.8276923894882202,0.04778212308883667,0.04386633634567261,0.06800094246864319
0,1,0,0,0,INF[3],2428403,5,0.3506228029727936,0.11316967010498047,0.0299513041973114,0.014764994382858276,0.030767351388931274
0,0,0,0,0,NEUTRAL,2428403,2,0.10278967022895813,0.023197859525680542,0.02449771761894226,0.11739769577980042,0.025288134813308716
0,0,0,1,0,DI[6],656118,5,0.135342538356781,0.03386387228965759,0.030421584844589233,0.9541460275650024,0.06663629412651062
1,0,0,0,0,EF[4],656118,6,0.7372779250144958,0.423500120639801,0.06667107343673706,0.02441483736038208,0.060695648193359375
0,1,0,0,0,INF[5],656118,8,0.4671561121940613,0.05354440212249756,0.07775187492370605,0.021737605333328247,0.04837706685066223
0,1,0,1,0,INF[3]|DI[2],656118,9,0.25551295280456543,0.7983025312423706,0.06423002481460571,0.9015727043151855,0.26006993651390076
0,1,0,0,0,INF[1],656118,10,0.10964664816856384,0.7600334882736206,0.03673061728477478,0.05831563472747803,0.0711270272731781
0,0,0,0,0,NEUTRAL,656118,3,0.06221991777420044,0.02239665389060974,0.030750274658203125,0.18617025017738342,0.03048953413963318
0,0,0,1,0,DI[5],2537351,3,0.1236649751663208,0.018372267484664917,0.5707616209983826,0.6682514548301697,0.0711192786693573
0,1,0,1,0,INF[1]|DI[2],2537351,5,0.12430241703987122,0.04191330075263977,0.019623398780822754,0.8818457722663879,0.05003243684768677
1,0,0,1,0,EF[3]|DI[6],2537351,8,0.6230428218841553,0.21006932854652405,0.6718698740005493,0.764720618724823,0.34142643213272095
0,1,0,0,0,INF[4],2537351,10,0.11217421293258667,0.8461638689041138,0.05367845296859741,0.07266399264335632,0.08891180157661438
0,0,0,0,0,NEUTRAL,2537351,9,0.05614098906517029,0.02158328890800476,0.059998273849487305,0.15032130479812622,0.04642823338508606
0,0,0,1,0,DI[1],592814,1,0.077302485704422,0.019983530044555664,0.0237978994846344,0.8025288581848145,0.051335543394088745
0,0,0,1,0,DI[2],592814,3,0.20625033974647522,0.054881393909454346,0.03859508037567139,0.9715758562088013,0.10317152738571167
0,1,0,0,0,INF[5],592814,5,0.4985015094280243,0.10958993434906006,0.03766241669654846,0.017603576183319092,0.030991852283477783
0,1,0,0,0,INF[3],592814,6,0.46208372712135315,0.08629381656646729,0.03766563534736633,0.01697644591331482,0.036422520875930786
0,1,0,0,0,INF[4],592814,7,0.32081663608551025,0.06695395708084106,0.030049145221710205,0.02134150266647339,0.03105241060256958
0,0,0,0,0,NEUTRAL,592814,8,0.0799914300441742,0.028338760137557983,0.04695168137550354,0.06269586086273193,0.027447253465652466
0,0,0,1,0,DI[3],2516885,3,0.12763145565986633,0.0467810332775116,0.025606095790863037,0.9509775638580322,0.067879319190979
0,0,0,1,0,DI[5],2516885,5,0.18275082111358643,0.04510757327079773,0.02937576174736023,0.9632206559181213,0.08106529712677002
1,0,0,1,0,EF[1]|DI[4],2516885,7,0.6439381837844849,0.191785991191864,0.12078958749771118,0.6445496082305908,0.25553712248802185
1,0,0,0,0,EF[2],2516885,8,0.3760191798210144,0.18068554997444153,0.018464326858520508,0.023671984672546387,0.04611203074455261
0,0,0,0,0,NEUTRAL,2516885,11,0.15152481198310852,0.034110844135284424,0.03563004732131958,0.03694877028465271,0.02274179458618164
0,1,0,0,0,INF[5],2659756,3,0.6163137555122375,0.12554588913917542,0.04782429337501526,0.02137431502342224,0.03830727934837341
0,0,0,1,0,DI[1],2659756,4,0.28743255138397217,0.02956533432006836,0.11049580574035645,0.9473447203636169,0.093120276927948
0,0,0,1,0,DI[3],2659756,5,0.15384095907211304,0.03402480483055115,0.031794339418411255,0.9540921449661255,0.06605881452560425
0,0,0,1,0,DI[2],2659756,7,0.1323104202747345,0.05918842554092407,0.8861758708953857,0.1377333402633667,0.08604809641838074
0,0,0,1,0,DI[4],2659756,10,0.10381460189819336,0.020406633615493774,0.239991694688797,0.8553585410118103,0.10087326169013977
0,0,0,0,0,NEUTRAL,2659756,2,0.08300080895423889,0.027727752923965454,0.05308502912521362,0.05528038740158081,0.02938157320022583
1,0,0,1,0,EF[2]|DI[1],2716232,3,0.0868893563747406,0.031127363443374634,0.026928573846817017,0.9087138772010803,0.05042901635169983
0,0,0,0,0,NEUTRAL,2716232,5,0.16277951002120972,0.04745647311210632,0.0322970449924469,0.02716466784477234,0.02623116970062256
0,0,0,1,0,DI[4],2551970,2,0.3990936577320099,0.0714099109172821,0.0490470826625824,0.9658598899841309,0.13493123650550842
1,0,0,0,0,EF[2],2551970,4,0.24296367168426514,0.8971935510635376,0.058671385049819946,0.050948649644851685,0.06949949264526367
0,0,1,0,0,ADR[3],2551970,5,0.3974252939224243,0.4110945761203766,0.1972566545009613,0.18743306398391724,0.6244438886642456
0,0,0,0,1,Finding[1],2551970,6,0.15319085121154785,0.07753381133079529,0.02392098307609558,0.9516947269439697,0.11030751466751099
0,0,0,0,0,NEUTRAL,2551970,3,0.05901890993118286,0.021843373775482178,0.028181016445159912,0.260465145111084,0.032528430223464966
0,0,0,1,0,DI[2],2503806,1,0.08248770236968994,0.11957040429115295,0.052290499210357666,0.11231812834739685,0.17594456672668457
1,0,0,1,0,EF[3]|DI[1],2503806,3,0.3973434269428253,0.0684819221496582,0.8327234983444214,0.14395076036453247,0.18575769662857056
0,0,0,0,0,NEUTRAL,2503806,2,0.06385859847068787,0.03120797872543335,0.04097050428390503,0.08129695057868958,0.034394532442092896
0,0,0,1,0,DI[5],2509783,1,0.22023332118988037,0.03779411315917969,0.04731935262680054,0.9707717895507812,0.10179555416107178
1,0,0,1,0,EF[3]|DI[4],2509783,3,0.45431554317474365,0.027165591716766357,0.30766916275024414,0.8246213793754578,0.11796295642852783
1,0,0,0,0,EF[1],2509783,5,0.577420711517334,0.0686190128326416,0.056425631046295166,0.024762630462646484,0.03803706169128418
1,0,0,0,0,EF[2],2509783,6,0.22024980187416077,0.036717742681503296,0.03488576412200928,0.029591292142868042,0.023752152919769287
0,0,0,0,0,NEUTRAL,2509783,7,0.08014169335365295,0.029151827096939087,0.04730561375617981,0.06141650676727295,0.026866823434829712
0,0,1,0,0,ADR[1],2996879,2,0.0945408046245575,0.059878915548324585,0.8447339534759521,0.09772148728370667,0.09523135423660278
0,0,0,0,0,NEUTRAL,2996879,3,0.14283967018127441,0.023157179355621338,0.19062849879264832,0.0381656289100647,0.038862794637680054
1,0,0,1,0,EF[4]|DI[5],2698684,11,0.41573262214660645,0.031726956367492676,0.28778383135795593,0.7981007099151611,0.12137570977210999
0,1,0,1,0,INF[8]|DI[3],2698684,12,0.14047923684120178,0.16572433710098267,0.019647717475891113,0.9177504181861877,0.0876832902431488
0,1,0,1,0,INF[7]|DI[6],2698684,13,0.08161106705665588,0.031901150941848755,0.6955232620239258,0.17595869302749634,0.08752921223640442
0,1,0,1,0,INF[9]|DI[1],2698684,14,0.14056333899497986,0.044388800859451294,0.6773720383644104,0.17611634731292725,0.12131738662719727
0,0,0,0,1,Finding[2],2698684,15,0.1045176088809967,0.33296892046928406,0.1983848512172699,0.1994829773902893,0.6250945329666138
0,0,0,0,0,NEUTRAL,2698684,9,0.4677455425262451,0.061989426612854004,0.03822141885757446,0.023667633533477783,0.03316110372543335
0,0,0,1,0,DI[4],2385125,2,0.07152926921844482,0.01878798007965088,0.04413759708404541,0.46648961305618286,0.09518146514892578
1,0,0,1,0,EF[6]|DI[3],2385125,7,0.7932629585266113,0.13563188910484314,0.2433570921421051,0.28582942485809326,0.19918254017829895
1,0,0,1,0,EF[1]|DI[2],2385125,8,0.3394038677215576,0.03282126784324646,0.47721436619758606,0.11187654733657837,0.06668627262115479
0,0,1,0,0,ADR[5],2385125,12,0.13760122656822205,0.06595289707183838,0.8844317197799683,0.08618274331092834,0.08832058310508728
0,0,0,0,0,NEUTRAL,2385125,1,0.11377590894699097,0.5164190530776978,0.033223479986190796,0.028803497552871704,0.06775379180908203
0,0,1,0,0,ADR[4],1097205,3,0.1323467195034027,0.051486968994140625,0.878513514995575,0.3041090667247772,0.11280074715614319
0,0,1,0,0,ADR[2],1097205,4,0.089621901512146,0.08709755539894104,0.8269115686416626,0.06775656342506409,0.1465854048728943
1,0,0,1,0,EF[1]|DI[3],1097205,7,0.7060744166374207,0.501503050327301,0.074862539768219,0.616353452205658,0.19715076684951782
0,0,0,0,0,NEUTRAL,1097205,1,0.08091646432876587,0.029890865087509155,0.03077942132949829,0.08077317476272583,0.025421440601348877
0,1,0,0,0,INF[3],2522012,4,0.14372608065605164,0.8706632852554321,0.05682447552680969,0.0618266761302948,0.0743347704410553
0,0,1,0,0,ADR[2],2522012,6,0.6588436365127563,0.14710760116577148,0.3987014591693878,0.8946195840835571,0.31842055916786194
0,0,1,0,0,ADR[4],2522012,7,0.08897528052330017,0.03775632381439209,0.3621957302093506,0.3686275780200958,0.2621893286705017
0,0,1,0,0,ADR[1],2522012,8,0.11298587918281555,0.0753229558467865,0.7094827890396118,0.06438091397285461,0.2136249542236328
0,0,0,0,0,NEUTRAL,2522012,9,0.1279362440109253,0.07285985350608826,0.04708671569824219,0.028416335582733154,0.06809243559837341
0,0,0,1,0,DI[1],2500754,1,0.12682822346687317,0.030597329139709473,0.027676761150360107,0.9398951530456543,0.05631241202354431
0,0,0,1,0,DI[2],2500754,3,0.11491778492927551,0.02948400378227234,0.027537822723388672,0.9304184913635254,0.05258616805076599
0,0,0,1,0,DI[3],2500754,10,0.09768810868263245,0.02707502245903015,0.03063538670539856,0.9239060878753662,0.052263230085372925
0,0,0,0,0,NEUTRAL,2500754,9,0.10835787653923035,0.02513444423675537,0.019847333431243896,0.7971423864364624,0.05177929997444153
0,0,0,1,0,DI[3],2489974,1,0.1208307147026062,0.0456504225730896,0.021438032388687134,0.9366156458854675,0.06333795189857483
1,0,0,1,0,EF[4]|DI[1],2489974,8,0.7770360112190247,0.559492290019989,0.20927008986473083,0.8149113655090332,0.5484586358070374
0,0,1,0,0,ADR[2],2489974,10,0.24150735139846802,0.01580369472503662,0.26031559705734253,0.1499449610710144,0.046183377504348755
0,0,0,0,0,NEUTRAL,2489974,4,0.07025977969169617,0.030147641897201538,0.10859629511833191,0.05343404412269592,0.05206650495529175
0,0,1,0,0,ADR[1],1792597,1,0.1648542284965515,0.046281397342681885,0.8627898693084717,0.10015591979026794,0.08226922154426575
0,0,1,0,0,ADR[2],1792597,2,0.11312747001647949,0.04671221971511841,0.8644154071807861,0.1525924801826477,0.08080202341079712
0,0,0,0,0,NEUTRAL,1792597,4,0.11216315627098083,0.7857547998428345,0.04768422245979309,0.052155762910842896,0.06593021750450134
1,0,0,0,0,EF[5],1400882,5,0.4973543882369995,0.29778191447257996,0.044888466596603394,0.01130780577659607,0.05455583333969116
0,0,1,0,0,ADR[2],1400882,6,0.11694273352622986,0.07680538296699524,0.8820204734802246,0.08228391408920288,0.09327983856201172
