EF,INF,ADR,DI,Finding,annotation,review_id,sentence_id,p_EF,p_INF,p_ADR,p_DI,p_Finding
0,0,0,1,0,DI[3],264987,9,0.006279081106185913,0.014681309461593628,0.011607915163040161,0.9796271324157715,0.015901505947113037
1,0,1,0,0,EF[12]|ADR[9],264987,10,0.031955450773239136,0.0015664994716644287,0.020956426858901978,0.8993974924087524,0.06552320718765259
0,0,0,0,1,Finding[6],264987,11,0.048822373151779175,0.02766650915145874,0.0322420597076416,0.4730866253376007,0.93546462059021
1,0,0,0,0,EF[4],264987,12,0.46312975883483887,0.022303849458694458,0.008080005645751953,0.008285611867904663,0.007656991481781006
1,0,0,0,0,EF[11],264987,13,0.12137189507484436,0.018764883279800415,0.01538190245628357,0.005476891994476318,0.0056504011154174805
0,0,0,0,0,NEUTRAL,264987,5,0.05183717608451843,0.4040262699127197,0.00811469554901123,0.009248554706573486,0.006577640771865845
0,0,0,1,0,DI[1],618094,1,0.012392818927764893,0.013571202754974365,0.015787184238433838,0.9888213872909546,0.01522943377494812
0,0,0,1,0,DI[6],618094,2,0.0058421790599823,0.007611572742462158,0.012449592351913452,0.965358555316925,0.049041688442230225
1,1,0,0,0,EF[4]|INF[3],618094,3,0.9381973147392273,0.9576727747917175,0.1087985634803772,0.9607887864112854,0.03873354196548462
0,0,0,1,0,DI[5],618094,4,0.2787688076496124,0.007013499736785889,0.008907675743103027,0.9811393022537231,0.014017999172210693
0,1,1,0,0,INF[9]|ADR[7],618094,5,0.00648951530456543,0.3507472276687622,0.9713268876075745,0.04279273748397827,0.06656023859977722
0,1,0,0,0,INF[10],618094,6,0.012377887964248657,0.9565889239311218,0.012094974517822266,0.09810635447502136,0.06377288699150085
1,0,0,1,0,EF[8]|DI[2],618094,7,0.9730427265167236,0.023748844861984253,0.0132199227809906,0.5959823131561279,0.01816380023956299
0,0,0,0,0,NEUTRAL,618094,8,0.08357802033424377,0.9738057255744934,0.01500314474105835,0.04760289192199707,0.013452231884002686
0,0,0,1,0,DI[2],5967832,2,0.03576996922492981,0.043352752923965454,0.02751222252845764,0.12129044532775879,0.9417750835418701
0,0,0,1,0,DI[3],5967832,3,0.005446046590805054,0.7988464832305908,0.008554130792617798,0.9379863739013672,0.05527487397193909
1,0,0,0,0,EF[1],5967832,5,0.9833364486694336,0.016379892826080322,0.03763797879219055,0.02912279963493347,0.029856383800506592
1,0,0,0,0,EF[4],5967832,6,0.984032392501831,0.017996102571487427,0.016787022352218628,0.7924343347549438,0.0178089439868927
0,0,0,0,0,NEUTRAL,5967832,1,0.07420167326927185,0.013515383005142212,0.0398995578289032,0.04625958204269409,0.8899625539779663
0,0,0,1,0,DI[7],2503811,3,0.3902081847190857,0.004812180995941162,0.04902392625808716,0.014931857585906982,0.3026983141899109
0,0,0,1,0,DI[6],2503811,4,0.015711843967437744,0.0037567317485809326,0.8015698790550232,0.012395739555358887,0.03663018345832825
1,0,0,0,0,EF[1],2503811,5,0.9876048564910889,0.030014365911483765,0.031694263219833374,0.03636592626571655,0.02775290608406067
1,0,0,1,0,EF[3]|DI[5],2503811,11,0.1399848759174347,0.013694345951080322,0.17902928590774536,0.012210428714752197,0.30357444286346436
0,1,0,1,0,INF[2]|DI[4],2503811,12,0.020112723112106323,0.973942220211029,0.022775769233703613,0.03841844201087952,0.023107528686523438
0,0,0,0,0,NEUTRAL,2503811,14,0.017936646938323975,0.009669452905654907,0.010591685771942139,0.01160702109336853,0.007790058851242065
0,1,0,1,0,INF[2]|DI[1],2500038,3,0.009712666273117065,0.010533183813095093,0.039848387241363525,0.9608027935028076,0.546784520149231
0,0,0,0,0,NEUTRAL,2500038,4,0.011989831924438477,0.0061469972133636475,0.012917488813400269,0.017391324043273926,0.00877290964126587
0,0,0,1,0,DI[3],2385506,3,0.0049574971199035645,0.006428241729736328,0.011843353509902954,0.9264836311340332,0.12164574861526489
0,1,1,1,0,INF[5]|ADR[2]|DI[4],2385506,5,0.03793942928314209,0.2213001847267151,0.4366729259490967,0.9970303177833557,0.06820687651634216
0,1,0,0,0,INF[1],2385506,7,0.060308992862701416,0.053693562746047974,0.052196502685546875,0.10019955039024353,0.9690921306610107
0,0,0,0,0,NEUTRAL,2385506,4,0.013659179210662842,0.006529718637466431,0.009839922189712524,0.014378070831298828,0.014079451560974121
0,0,0,1,0,DI[1],656249,3,0.013825446367263794,0.030241817235946655,0.01256367564201355,0.9874906539916992,0.008579462766647339
0,0,0,0,0,NEUTRAL,656249,7,0.012067228555679321,0.7696387767791748,0.01247870922088623,0.015000194311141968,0.012502938508987427
0,0,0,1,0,DI[1],1394389,1,0.013655811548233032,0.014681071043014526,0.01296505331993103,0.9862210750579834,0.010276973247528076
0,0,0,1,0,DI[5],1394389,3,0.0057814717292785645,0.0063832104206085205,0.011854737997055054,0.9516570568084717,0.10979899764060974
0,0,1,0,0,ADR[2],1394389,9,0.014822810888290405,0.006226688623428345,0.950975775718689,0.01786366105079651,0.09060364961624146
0,1,0,0,0,INF[6],1394389,19,0.009476780891418457,0.022571057081222534,0.004068940877914429,0.030902594327926636,0.015140533447265625
0,1,0,0,0,INF[4],1394389,20,0.010614275932312012,0.7725516557693481,0.024869650602340698,0.03334340453147888,0.591767430305481
0,1,0,0,0,INF[7],1394389,25,0.047960102558135986,0.9892055988311768,0.018697291612625122,0.2675131857395172,0.023410767316818237
0,1,0,0,0,INF[3],1394389,26,0.02585950493812561,0.956749677658081,0.015974730253219604,0.02997562289237976,0.015711963176727295
0,0,0,0,0,NEUTRAL,1394389,24,0.009188622236251831,0.010573804378509521,0.009996354579925537,0.011895567178726196,0.01819920539855957
0,0,0,1,0,DI[2],183478,1,0.007550686597824097,0.013211250305175781,0.014279812574386597,0.9858145713806152,0.02010244131088257
0,0,1,0,1,ADR[4]|Finding[6],183478,3,0.025026828050613403,0.002275526523590088,0.08264771103858948,0.9347131848335266,0.264034628868103
0,0,1,0,0,ADR[3],183478,5,0.009513169527053833,0.01614585518836975,0.931939423084259,0.007780849933624268,0.20954546332359314
0,0,1,0,0,ADR[1],183478,8,0.05464068055152893,0.04757112264633179,0.05235186219215393,0.04565069079399109,0.9582141637802124
0,0,1,0,0,ADR[5],183478,9,0.027702748775482178,0.015597552061080933,0.971205472946167,0.02060854434967041,0.018464207649230957
0,0,0,0,0,NEUTRAL,183478,7,0.01003652811050415,0.009940564632415771,0.011745482683181763,0.009949058294296265,0.014904022216796875
0,0,0,1,0,DI[3],273111,1,0.009495735168457031,0.011943787336349487,0.009714514017105103,0.98091721534729,0.019890666007995605
1,0,0,1,0,EF[9]|DI[10],273111,2,0.011162877082824707,0.012705117464065552,0.013780802488327026,0.9893897771835327,0.029278337955474854
1,0,0,1,0,EF[5]|DI[2],273111,3,0.9842166900634766,0.010848671197891235,0.019919902086257935,0.7964503765106201,0.032430440187454224
0,0,0,1,0,DI[4],273111,4,0.01161077618598938,0.022139430046081543,0.015420258045196533,0.9913063645362854,0.02528706192970276
0,1,0,1,0,INF[7]|DI[11],273111,5,0.013395369052886963,0.9836976528167725,0.046465516090393066,0.9468919038772583,0.09152808785438538
0,0,0,1,0,DI[1],273111,6,0.6802594661712646,0.015681445598602295,0.00945255160331726,0.9870778322219849,0.010725796222686768
1,0,0,0,0,EF[8],273111,8,0.9626598954200745,0.032374441623687744,0.030109822750091553,0.010010331869125366,0.02277594804763794
0,0,0,1,0,DI[6],273111,9,0.02218267321586609,0.003420531749725342,0.005239009857177734,0.6746991872787476,0.011771470308303833
0,0,0,0,0,NEUTRAL,273111,7,0.008036285638809204,0.006211131811141968,0.005670696496963501,0.9040428400039673,0.014972209930419922
0,0,0,1,0,DI[1],832096,1,0.007304519414901733,0.016935408115386963,0.013976454734802246,0.9836263656616211,0.01420736312866211
0,0,0,1,0,DI[5],832096,2,0.17566066980361938,0.009151071310043335,0.00797426700592041,0.9905486106872559,0.015702545642852783
0,1,0,0,0,INF[3],832096,3,0.021581292152404785,0.941144585609436,0.011482805013656616,0.03906640410423279,0.014862269163131714
1,0,0,1,0,EF[2]|DI[4],832096,7,0.03259098529815674,0.010316640138626099,0.010149061679840088,0.9901368618011475,0.021193981170654297
0,0,0,0,1,Finding[7],832096,8,0.007882505655288696,0.009399384260177612,0.8327637910842896,0.01802438497543335,0.23224976658821106
1,0,0,0,0,EF[6],832096,13,0.9493553638458252,0.00649753212928772,0.01767668128013611,0.9522783160209656,0.02403414249420166
0,0,0,0,0,NEUTRAL,832096,6,0.07329711318016052,0.00597381591796875,0.012962758541107178,0.009285002946853638,0.007236599922180176
0,1,0,0,0,INF[1],2658215,1,0.034634530544281006,0.9815483093261719,0.022739499807357788,0.05420404672622681,0.0186004638671875
0,1,0,1,0,INF[3]|DI[4],2658215,2,0.00942295789718628,0.01634538173675537,0.012218117713928223,0.9889296293258667,0.023770630359649658
0,0,0,1,0,DI[2],2658215,9,0.009175091981887817,0.021770358085632324,0.012059420347213745,0.9115841388702393,0.5888615846633911
0,0,0,0,0,NEUTRAL,2658215,4,0.0218161940574646,0.00806543231010437,0.007807612419128418,0.01834315061569214,0.007828980684280396
0,0,0,1,0,DI[3],591856,1,0.01690790057182312,0.015079677104949951,0.011151939630508423,0.9886014461517334,0.0127810537815094
0,0,0,1,0,DI[4],591856,4,0.8011050820350647,0.030992865562438965,0.015541523694992065,0.9938842058181763,0.019268900156021118
0,0,0,1,0,DI[5],591856,6,0.007762879133224487,0.06459930539131165,0.01272803544998169,0.9867926239967346,0.013697177171707153
0,1,0,0,0,INF[1],591856,12,0.023695766925811768,0.9604586362838745,0.015551209449768066,0.030803054571151733,0.01968616247177124
0,0,0,1,0,DI[6],591856,13,0.004793882369995117,0.018748581409454346,0.018294423818588257,0.012327373027801514,0.0959586501121521
0,1,0,0,0,INF[2],591856,17,0.025751560926437378,0.9832431077957153,0.026761263608932495,0.05285137891769409,0.02318301796913147
0,0,0,0,0,NEUTRAL,591856,5,0.01723712682723999,0.02390626072883606,0.010246843099594116,0.008055955171585083,0.00942450761795044
0,0,0,1,0,DI[1],2490571,3,0.007431745529174805,0.01392817497253418,0.013920426368713379,0.9828159809112549,0.016728222370147705
1,0,0,0,0,EF[6],2490571,6,0.014342665672302246,0.003946751356124878,0.005058944225311279,0.706248939037323,0.00802600383758545
0,0,1,1,0,ADR[2]|DI[5],2490571,8,0.4345279633998871,0.08774140477180481,0.9780385494232178,0.9418388605117798,0.029772281646728516
1,0,0,1,0,EF[3]|DI[4],2490571,11,0.9109288454055786,0.016492992639541626,0.012649863958358765,0.9271841049194336,0.012122660875320435
0,0,0,0,0,NEUTRAL,2490571,12,0.011297106742858887,0.00792849063873291,0.01498451828956604,0.015077710151672363,0.008021891117095947
0,0,0,1,0,DI[2],653736,1,0.012882024049758911,0.015048950910568237,0.012659162282943726,0.9877874851226807,0.012486785650253296
0,1,0,0,0,INF[3],653736,2,0.03124198317527771,0.9750411510467529,0.04080873727798462,0.01863396167755127,0.0552634596824646
0,0,0,0,1,Finding[4],653736,4,0.013357549905776978,0.9153434634208679,0.00851014256477356,0.0712561309337616,0.013692498207092285
0,1,0,0,0,INF[1],653736,5,0.031131237745285034,0.9583239555358887,0.022596120834350586,0.02340519428253174,0.014582514762878418
0,0,0,0,0,NEUTRAL,653736,3,0.9947643280029297,0.12822040915489197,0.03739851713180542,0.7197550535202026,0.04138705134391785
0,0,0,1,0,DI[1],978728,1,0.007536500692367554,0.00614851713180542,0.3898569941520691,0.36075735092163086,0.7386557459831238
0,0,0,1,0,DI[2],978728,3,0.0037710070610046387,0.1530788540840149,0.024835050106048584,0.9241456985473633,0.5795289874076843
0,0,1,1,0,ADR[3]|DI[4],978728,6,0.016525685787200928,0.0063291192054748535,0.9071147441864014,0.657545804977417,0.3660827875137329
0,0,0,0,0,NEUTRAL,978728,2,0.01579490303993225,0.01107361912727356,0.022247999906539917,0.04008078575134277,0.6493571996688843
0,0,0,1,0,DI[1],2428403,1,0.0020659565925598145,0.014577597379684448,0.0543692409992218,0.3717643618583679,0.4624050259590149
0,1,0,0,0,INF[2],2428403,3,0.038115859031677246,0.9796428680419922,0.02319169044494629,0.04132872819900513,0.018500864505767822
0,1,0,0,0,INF[3],2428403,5,0.012406885623931885,0.9680790901184082,0.06069755554199219,0.025110751390457153,0.027263671159744263
0,0,0,0,0,NEUTRAL,2428403,2,0.005709171295166016,0.010754019021987915,0.014120489358901978,0.03411474823951721,0.24402126669883728
0,0,0,1,0,DI[6],656118,5,0.01004287600517273,0.010933160781860352,0.018697649240493774,0.9869894981384277,0.01952919363975525
1,0,0,0,0,EF[4],656118,6,0.976438045501709,0.05231797695159912,0.0334564745426178,0.012882530689239502,0.023727089166641235
0,1,0,0,0,INF[5],656118,8,0.005612760782241821,0.02795124053955078,0.3185262084007263,0.0040448009967803955,0.015152156352996826
0,1,0,1,0,INF[3]|DI[2],656118,9,0.02651563286781311,0.9905542135238647,0.06209003925323486,0.950143575668335,0.0798458456993103
0,1,0,0,0,INF[1],656118,10,0.034542202949523926,0.9836939573287964,0.021974891424179077,0.057880550622940063,0.02207079529762268
0,0,0,0,0,NEUTRAL,656118,3,0.012105852365493774,0.006562232971191406,0.011235654354095459,0.01578456163406372,0.010141998529434204
0,0,0,1,0,DI[5],2537351,3,0.0038727521896362305,0.0027917027473449707,0.019565492868423462,0.3661312460899353,0.07473379373550415
0,1,0,1,0,INF[1]|DI[2],2537351,5,0.022044062614440918,0.00774422287940979,0.0038821399211883545,0.07983952760696411,0.013074547052383423
1,0,0,1,0,EF[3]|DI[6],2537351,8,0.10464587807655334,0.017812609672546387,0.9881608486175537,0.0561559796333313,0.028100699186325073
0,1,0,0,0,INF[4],2537351,10,0.019092857837677002,0.9888644218444824,0.03754919767379761,0.12415334582328796,0.027585238218307495
0,0,0,0,0,NEUTRAL,2537351,9,0.016309887170791626,0.004446864128112793,0.030854463577270508,0.01309579610824585,0.264263391494751
0,0,0,1,0,DI[1],592814,1,0.00643157958984375,0.0045299530029296875,0.008022785186767578,0.07657977938652039,0.011695891618728638
0,0,0,1,0,DI[2],592814,3,0.012243181467056274,0.014080315828323364,0.012630939483642578,0.9895998239517212,0.02140134572982788
0,1,0,0,0,INF[5],592814,5,0.01807224750518799,0.8304533958435059,0.020278722047805786,0.018227428197860718,0.007514744997024536
0,1,0,0,0,INF[3],592814,6,0.013352662324905396,0.016049623489379883,0.01729556918144226,0.01236143708229065,0.005240768194198608
0,1,0,0,0,INF[4],592814,7,0.009240448474884033,0.01007726788520813,0.019352257251739502,0.009849309921264648,0.010136455297470093
0,0,0,0,0,NEUTRAL,592814,8,0.011781096458435059,0.007371842861175537,0.016683608293533325,0.014639288187026978,0.007467418909072876
0,0,0,1,0,DI[3],2516885,3,0.008627593517303467,0.025423407554626465,0.014610707759857178,0.9898769855499268,0.028253644704818726
0,0,0,1,0,DI[5],2516885,5,0.00903397798538208,0.017868787050247192,0.014201551675796509,0.9868811368942261,0.015111714601516724
1,0,0,1,0,EF[1]|DI[4],2516885,7,0.8449792265892029,0.0077731311321258545,0.011813551187515259,0.027950704097747803,0.01597079634666443
1,0,0,0,0,EF[2],2516885,8,0.2625330686569214,0.008845269680023193,0.01674613356590271,0.004229456186294556,0.01590782403945923
0,0,0,0,0,NEUTRAL,2516885,11,0.017185121774673462,0.005858093500137329,0.014339983463287354,0.016442090272903442,0.009927213191986084
0,1,0,0,0,INF[5],2659756,3,0.030553102493286133,0.9845539927482605,0.03557965159416199,0.0459534227848053,0.02387678623199463
0,0,0,1,0,DI[1],2659756,4,0.008890479803085327,0.02845942974090576,0.9654031991958618,0.03828519582748413,0.030929505825042725
0,0,0,1,0,DI[3],2659756,5,0.016095638275146484,0.012337654829025269,0.00828579068183899,0.9748940467834473,0.007447302341461182
0,0,0,1,0,DI[2],2659756,7,0.012947440147399902,0.02836325764656067,0.9671146869659424,0.01212117075920105,0.028722405433654785
0,0,0,1,0,DI[4],2659756,10,0.009681642055511475,0.00327947735786438,0.34906119108200073,0.9261360168457031,0.2553793489933014
0,0,0,0,0,NEUTRAL,2659756,2,0.015118211507797241,0.005131632089614868,0.03386545181274414,0.007953941822052002,0.017275571823120117
1,0,0,1,0,EF[2]|DI[1],2716232,3,0.023160278797149658,0.045979470014572144,0.008529752492904663,0.9847422242164612,0.006384044885635376
0,0,0,0,0,NEUTRAL,2716232,5,0.5204896926879883,0.0062541961669921875,0.012291759252548218,0.013301163911819458,0.008089661598205566
0,0,0,1,0,DI[4],2551970,2,0.005154252052307129,0.015260368585586548,0.15331771969795227,0.9815490245819092,0.05504786968231201
1,0,0,0,0,EF[2],2551970,4,0.9792065024375916,0.03477039933204651,0.039826422929763794,0.012753516435623169,0.03171232342720032
0,0,1,0,0,ADR[3],2551970,5,0.9873631000518799,0.012259334325790405,0.4922999441623688,0.7797824144363403,0.5184696316719055
0,0,0,0,1,Finding[1],2551970,6,0.008862704038619995,0.013359218835830688,0.012220025062561035,0.9835915565490723,0.01562809944152832
0,0,0,0,0,NEUTRAL,2551970,3,0.013443678617477417,0.004428744316101074,0.012750983238220215,0.03567737340927124,0.006151914596557617
0,0,0,1,0,DI[2],2503806,1,0.010975509881973267,0.0164661705493927,0.011344492435455322,0.9833406209945679,0.013388484716415405
1,0,0,1,0,EF[3]|DI[1],2503806,3,0.9947476387023926,0.012103825807571411,0.05365768074989319,0.39401930570602417,0.0655384361743927
0,0,0,0,0,NEUTRAL,2503806,2,0.005505591630935669,0.0033128559589385986,0.007675290107727051,0.5026171207427979,0.062336623668670654
0,0,0,1,0,DI[5],2509783,1,0.0044071972370147705,0.013422191143035889,0.3364627957344055,0.9685690402984619,0.04130047559738159
1,0,0,1,0,EF[3]|DI[4],2509783,3,0.02784767746925354,0.024027615785598755,0.012316733598709106,0.988154947757721,0.00658804178237915
1,0,0,0,0,EF[1],2509783,5,0.972592830657959,0.024100393056869507,0.028187990188598633,0.01898282766342163,0.02117016911506653
1,0,0,0,0,EF[2],2509783,6,0.32254737615585327,0.007488220930099487,0.02149185538291931,0.004598289728164673,0.012878626585006714
0,0,0,0,0,NEUTRAL,2509783,7,0.018583863973617554,0.003921926021575928,0.015584558248519897,0.014101862907409668,0.014225780963897705
0,0,1,0,0,ADR[1],2996879,2,0.010126680135726929,0.007797181606292725,0.8906710147857666,0.00774836540222168,0.11130478978157043
0,0,0,0,0,NEUTRAL,2996879,3,0.005592226982116699,0.056325763463974,0.019533604383468628,0.006138533353805542,0.021120280027389526
1,0,0,1,0,EF[4]|DI[5],2698684,11,0.020090460777282715,0.11684593558311462,0.963040828704834,0.36690884828567505,0.052728742361068726
0,1,0,1,0,INF[8]|DI[3],2698684,12,0.035216182470321655,0.975677490234375,0.013116806745529175,0.864651083946228,0.019096404314041138
0,1,0,1,0,INF[7]|DI[6],2698684,13,0.020883768796920776,0.5238256454467773,0.543269157409668,0.8696202635765076,0.014698952436447144
0,1,0,1,0,INF[9]|DI[1],2698684,14,0.017114579677581787,0.0033396780490875244,0.01165655255317688,0.024981200695037842,0.043270766735076904
0,0,0,0,1,Finding[2],2698684,15,0.051501303911209106,0.04195496439933777,0.035801321268081665,0.03565216064453125,0.9316731691360474
0,0,0,0,0,NEUTRAL,2698684,9,0.01899656653404236,0.00680166482925415,0.008513391017913818,0.021349728107452393,0.006586551666259766
0,0,0,1,0,DI[4],2385125,2,0.012973099946975708,0.006517648696899414,0.008400887250900269,0.9373852014541626,0.007229119539260864
1,0,0,1,0,EF[6]|DI[3],2385125,7,0.9925025105476379,0.010544121265411377,0.04341995716094971,0.22190043330192566,0.0532623827457428
1,0,0,1,0,EF[1]|DI[2],2385125,8,0.9767330288887024,0.008617877960205078,0.01810479164123535,0.7640669345855713,0.02667224407196045
0,0,1,0,0,ADR[5],2385125,12,0.0357356071472168,0.014977604150772095,0.9750728607177734,0.030099987983703613,0.015256732702255249
0,0,0,0,0,NEUTRAL,2385125,1,0.007943779230117798,0.14139658212661743,0.009097009897232056,0.006437927484512329,0.03178459405899048
0,0,1,0,0,ADR[4],1097205,3,0.0422501266002655,0.016428589820861816,0.9865448474884033,0.06726968288421631,0.023199021816253662
0,0,1,0,0,ADR[2],1097205,4,0.006673067808151245,0.017271339893341064,0.31587114930152893,0.016149193048477173,0.6642134189605713
1,0,0,1,0,EF[1]|DI[3],1097205,7,0.060568034648895264,0.9804790019989014,0.012256443500518799,0.1440766453742981,0.015467077493667603
0,0,0,0,0,NEUTRAL,1097205,1,0.007533937692642212,0.006238341331481934,0.007104218006134033,0.3505159616470337,0.00505492091178894
0,1,0,0,0,INF[3],2522012,4,0.029062360525131226,0.9632154703140259,0.018991202116012573,0.028631001710891724,0.016172587871551514
0,0,1,0,0,ADR[2],2522012,6,0.037699341773986816,0.0732889473438263,0.014161407947540283,0.9932684898376465,0.0086117684841156
0,0,1,0,0,ADR[4],2522012,7,0.006559640169143677,0.008319318294525146,0.07594457268714905,0.4644550681114197,0.7763477563858032
0,0,1,0,0,ADR[1],2522012,8,0.00545540452003479,0.0337299108505249,0.7869073748588562,0.006895214319229126,0.1423262357711792
0,0,0,0,0,NEUTRAL,2522012,9,0.007422119379043579,0.009177416563034058,0.05681490898132324,0.007922351360321045,0.2113601565361023
0,0,0,1,0,DI[1],2500754,1,0.6328644156455994,0.00426754355430603,0.008734047412872314,0.9575088024139404,0.013469696044921875
0,0,0,1,0,DI[2],2500754,3,0.7634544372558594,0.03583425283432007,0.014240533113479614,0.9948229789733887,0.01752305030822754
0,0,0,1,0,DI[3],2500754,10,0.013578534126281738,0.011841833591461182,0.009346842765808105,0.9784692525863647,0.009941548109054565
0,0,0,0,0,NEUTRAL,2500754,9,0.008260726928710938,0.013376325368881226,0.009982466697692871,0.012008577585220337,0.015682727098464966
0,0,0,1,0,DI[3],2489974,1,0.02028578519821167,0.015059828758239746,0.012197285890579224,0.9880377650260925,0.009551197290420532
1,0,0,1,0,EF[4]|DI[1],2489974,8,0.9872791767120361,0.019092321395874023,0.07690474390983582,0.9761901497840881,0.25753897428512573
0,0,1,0,0,ADR[2],2489974,10,0.07081711292266846,0.007170736789703369,0.9583367109298706,0.02658700942993164,0.01678416132926941
0,0,0,0,0,NEUTRAL,2489974,4,0.009768664836883545,0.004030048847198486,0.022816747426986694,0.015489429235458374,0.016298264265060425
0,0,1,0,0,ADR[1],1792597,1,0.014370262622833252,0.017548561096191406,0.977830708026886,0.040262967348098755,0.02968430519104004
0,0,1,0,0,ADR[2],1792597,2,0.030940532684326172,0.018025457859039307,0.9830798506736755,0.032423704862594604,0.023939281702041626
0,0,0,0,0,NEUTRAL,1792597,4,0.014108628034591675,0.023952484130859375,0.007229804992675781,0.00785115361213684,0.0689268708229065
1,0,0,0,0,EF[5],1400882,5,0.9890762567520142,0.008781284093856812,0.056967318058013916,0.13131722807884216,0.0415748655796051
