EF,INF,ADR,DI,Finding,annotation,review_id,sentence_id,p_EF,p_INF,p_ADR,p_DI,p_Finding
0,0,0,0,0,NEUTRAL,2436411,1,0.012752264738082886,0.01034533977508545,0.01606723666191101,0.012853503227233887,0.0064608752727508545
0,0,0,1,0,DI[4],2510045,1,0.014073759317398071,0.009838014841079712,0.011960923671722412,0.9697064161300659,0.011144280433654785
1,0,0,0,0,EF[5],2510045,3,0.9583740830421448,0.013974547386169434,0.014727234840393066,0.056777507066726685,0.03143981099128723
1,0,0,1,0,EF[2]|DI[1],2510045,8,0.9636765122413635,0.051892101764678955,0.02235424518585205,0.9861413240432739,0.07064825296401978
0,1,0,0,0,INF[3],2510045,13,0.03016340732574463,0.978312075138092,0.024315834045410156,0.16928255558013916,0.023920118808746338
0,0,0,0,0,NEUTRAL,2510045,6,0.031047046184539795,0.8669339418411255,0.016285806894302368,0.013983666896820068,0.014657378196716309
0,0,0,1,0,DI[7],2700413,1,0.009545475244522095,0.007322728633880615,0.011418938636779785,0.938236653804779,0.01397290825843811
1,1,0,0,0,EF[1]|INF[5],2700413,4,0.41732287406921387,0.4567051827907562,0.007375806570053101,0.005710005760192871,0.013826221227645874
1,0,0,1,0,EF[2]|DI[6],2700413,5,0.9481347799301147,0.019658833742141724,0.01346135139465332,0.834375262260437,0.031066596508026123
0,0,1,0,0,ADR[4],2700413,6,0.05316799879074097,0.01572689414024353,0.9692426323890686,0.01609787344932556,0.033067017793655396
0,0,1,0,0,ADR[3],2700413,8,0.019829213619232178,0.007564753293991089,0.015701502561569214,0.9837260842323303,0.037871599197387695
0,0,0,0,0,NEUTRAL,2700413,9,0.01259225606918335,0.0036659538745880127,0.014403373003005981,0.03974524140357971,0.014417558908462524
0,0,0,1,0,DI[3],591673,1,0.010097503662109375,0.01771607995033264,0.006209254264831543,0.9684326648712158,0.16317492723464966
1,0,0,1,0,EF[1]|DI[4],591673,2,0.9882112741470337,0.028876781463623047,0.027603060007095337,0.8715908527374268,0.11057636141777039
0,0,0,1,0,DI[2],591673,3,0.007465720176696777,0.007329165935516357,0.01591646671295166,0.9678584337234497,0.027325689792633057
0,0,0,0,1,Finding[5],591673,4,0.008785098791122437,0.013291239738464355,0.0132523775100708,0.9814208745956421,0.029704391956329346
0,1,0,0,0,INF[6],591673,7,0.030883103609085083,0.9701021909713745,0.026679962873458862,0.0512753427028656,0.022005289793014526
1,0,0,0,0,EF[7],591673,9,0.9716305732727051,0.025972962379455566,0.021472394466400146,0.027478516101837158,0.03351619839668274
0,0,0,0,0,NEUTRAL,591673,8,0.02053210139274597,0.01779651641845703,0.030150800943374634,0.00409698486328125,0.02062574028968811
0,0,0,1,0,DI[5],273783,2,0.01059386134147644,0.008655548095703125,0.014468282461166382,0.9729043245315552,0.017398864030838013
0,1,0,1,0,INF[1]|DI[2],273783,5,0.00789901614189148,0.2390376627445221,0.011591911315917969,0.9674879312515259,0.5213143825531006
0,1,0,0,0,INF[4],273783,7,0.012052446603775024,0.018064916133880615,0.00551268458366394,0.02088215947151184,0.014278143644332886
0,1,0,0,0,INF[3],273783,10,0.9735208749771118,0.06246146559715271,0.024356305599212646,0.013863295316696167,0.0402626097202301
0,0,0,0,0,NEUTRAL,273783,9,0.006093770265579224,0.004494130611419678,0.19021153450012207,0.016634047031402588,0.01995787024497986
1,0,0,0,0,EF[2],4540580,2,0.9538635015487671,0.018323540687561035,0.009631842374801636,0.3940467834472656,0.01670941710472107
0,1,0,0,0,INF[3],4540580,4,0.9660458564758301,0.0536268949508667,0.021953552961349487,0.057186126708984375,0.04642149806022644
0,1,0,0,0,INF[1],4540580,5,0.011107295751571655,0.009599298238754272,0.01148080825805664,0.024400770664215088,0.005408972501754761
0,0,1,0,0,ADR[4],4540580,8,0.018879026174545288,0.013933449983596802,0.9678488969802856,0.0800471305847168,0.022088468074798584
0,0,0,0,0,NEUTRAL,4540580,1,0.011140018701553345,0.010016560554504395,0.01981005072593689,0.012241125106811523,0.006853193044662476
0,0,1,0,0,ADR[1],450633,2,0.024389415979385376,0.041790544986724854,0.9880388975143433,0.24344798922538757,0.06235751509666443
0,0,0,0,0,NEUTRAL,450633,6,0.007892251014709473,0.04048600792884827,0.010193198919296265,0.011539936065673828,0.00939968228340149
0,0,0,1,0,DI[2],2436921,1,0.018825173377990723,0.015512287616729736,0.00671723484992981,0.9778796434402466,0.022370070219039917
1,0,0,1,0,EF[5]|DI[7],2436921,3,0.5200533270835876,0.5763441920280457,0.9645416140556335,0.09735715389251709,0.513084888458252
1,0,0,1,0,EF[1]|DI[6],2436921,4,0.9779913425445557,0.016536474227905273,0.026130884885787964,0.901141881942749,0.04408791661262512
1,0,0,1,0,EF[4]|DI[3],2436921,6,0.9036878943443298,0.05266353487968445,0.9767163991928101,0.1623706817626953,0.06147405505180359
0,0,0,0,0,NEUTRAL,2436921,2,0.1511266529560089,0.01341220736503601,0.002202928066253662,0.9159541130065918,0.016243577003479004
0,0,0,1,0,DI[3],2499624,1,0.007826536893844604,0.020640790462493896,0.02166569232940674,0.9907434582710266,0.11537757515907288
0,0,0,1,0,DI[4],2499624,4,0.02766650915145874,0.01483890414237976,0.010404229164123535,0.9888452291488647,0.021128088235855103
0,0,0,1,0,DI[2],2499624,5,0.012364596128463745,0.008483320474624634,0.010660171508789062,0.9760540723800659,0.025600135326385498
0,0,0,1,0,DI[1],2499624,7,0.009057313203811646,0.007177680730819702,0.012164026498794556,0.9654097557067871,0.025729477405548096
0,0,0,0,0,NEUTRAL,2499624,3,0.005656003952026367,0.004340916872024536,0.027065306901931763,0.393510639667511,0.0062386393547058105
0,0,0,1,0,DI[1],2546667,1,0.01265043020248413,0.008848398923873901,0.014485776424407959,0.9851145148277283,0.044921696186065674
0,0,0,0,0,NEUTRAL,2546667,7,0.011503219604492188,0.018757641315460205,0.011577039957046509,0.011217862367630005,0.007605314254760742
0,0,0,1,0,DI[1],818395,1,0.015350043773651123,0.011868953704833984,0.009861767292022705,0.9737288355827332,0.011983245611190796
0,0,0,1,0,DI[3],818395,2,0.02579629421234131,0.017313003540039062,0.006160348653793335,0.975307047367096,0.011470526456832886
1,0,0,0,0,EF[4],818395,3,0.9760973453521729,0.023793786764144897,0.02145257592201233,0.03981804847717285,0.037344515323638916
1,0,0,0,0,EF[2],818395,4,0.036797910928726196,0.8131837248802185,0.015154778957366943,0.010471463203430176,0.016076505184173584
0,0,0,0,0,NEUTRAL,818395,5,0.011633455753326416,0.007968813180923462,0.029184341430664062,0.01378735899925232,0.005684494972229004
0,0,0,1,0,DI[2],2445928,1,0.024617522954940796,0.02037602663040161,0.05856707692146301,0.9745031595230103,0.7971183061599731
0,1,0,0,0,INF[3],2445928,7,0.030791640281677246,0.9679413437843323,0.030979037284851074,0.03424975275993347,0.02321574091911316
0,0,1,1,0,ADR[4]|DI[5],2445928,8,0.020405739545822144,0.06170082092285156,0.007444113492965698,0.9935111999511719,0.06868311762809753
0,0,1,0,0,ADR[1],2445928,9,0.010069102048873901,0.006884634494781494,0.11999931931495667,0.008978992700576782,0.009356439113616943
0,0,0,0,0,NEUTRAL,2445928,3,0.011508733034133911,0.007766753435134888,0.02444148063659668,0.012783229351043701,0.006988465785980225
0,0,0,1,0,DI[4],624086,3,0.005824774503707886,0.004204362630844116,0.4403662383556366,0.5964062213897705,0.017024129629135132
0,0,0,1,0,DI[3],624086,4,0.006155580282211304,0.004385948181152344,0.01801195740699768,0.14693135023117065,0.18653041124343872
1,0,0,1,0,EF[1]|DI[2],624086,8,0.24876776337623596,0.016517966985702515,0.2188677191734314,0.9858605861663818,0.050576627254486084
0,0,0,1,0,DI[5],624086,9,0.006347328424453735,0.014072656631469727,0.1106066107749939,0.9783849716186523,0.1245361864566803
0,0,0,0,0,NEUTRAL,624086,5,0.012782365083694458,0.0067795515060424805,0.007281571626663208,0.04932159185409546,0.006565451622009277
0,0,0,0,1,Finding[3],1268796,3,0.14912432432174683,0.019865185022354126,0.7553504705429077,0.007718682289123535,0.7208894491195679
0,0,1,0,0,ADR[2],1268796,6,0.02187749743461609,0.020250052213668823,0.9582924842834473,0.018834620714187622,0.018659234046936035
0,0,1,0,0,ADR[1],1268796,7,0.01740056276321411,0.230615496635437,0.26662328839302063,0.993079423904419,0.18261367082595825
0,0,0,0,1,Finding[7],1268796,11,0.9351273775100708,0.01706528663635254,0.041053831577301025,0.9786269664764404,0.046200305223464966
0,0,1,1,0,ADR[4]|DI[5],1268796,12,0.011088341474533081,0.016487032175064087,0.9695965647697449,0.03168612718582153,0.11834025382995605
0,0,1,0,0,ADR[6],1268796,14,0.00739288330078125,0.08293509483337402,0.0074881017208099365,0.01392132043838501,0.0613631010055542
0,0,0,0,0,NEUTRAL,1268796,16,0.017419904470443726,0.13860708475112915,0.004213482141494751,0.015387088060379028,0.011132746934890747
0,0,0,1,0,DI[6],6425181,4,0.00678059458732605,0.007038027048110962,0.015499293804168701,0.963758111000061,0.06471586227416992
0,0,0,1,0,DI[2],6425181,6,0.01293441653251648,0.014990121126174927,0.00927022099494934,0.9694085121154785,0.0109005868434906
0,0,0,1,0,DI[4],6425181,9,0.06816694140434265,0.012298882007598877,0.010687202215194702,0.00921940803527832,0.005692839622497559
0,0,0,1,0,DI[5],6425181,16,0.013059914112091064,0.01227867603302002,0.012036949396133423,0.012234896421432495,0.007975459098815918
1,0,0,0,0,EF[1],6425181,18,0.009690016508102417,0.009437471628189087,0.011968135833740234,0.9773580431938171,0.10652697086334229
1,0,0,0,0,EF[3],6425181,19,0.9682844281196594,0.051373183727264404,0.020869940519332886,0.017887473106384277,0.02545878291130066
0,0,0,0,0,NEUTRAL,6425181,25,0.009819895029067993,0.012262463569641113,0.008011072874069214,0.027552485466003418,0.00704994797706604
0,0,0,0,1,Finding[2],610650,4,0.012151896953582764,0.010155588388442993,0.012602359056472778,0.9857885837554932,0.056203752756118774
1,0,0,1,0,EF[3]|DI[1],610650,5,0.8269588947296143,0.013737797737121582,0.008930951356887817,0.959015965461731,0.016189008951187134
0,0,0,0,0,NEUTRAL,610650,10,0.009059429168701172,0.006810098886489868,0.25560152530670166,0.012111455202102661,0.0078084468841552734
0,0,1,0,0,ADR[4],3043104,3,0.13972324132919312,0.6829520463943481,0.004688620567321777,0.8910543322563171,0.016800284385681152
0,0,1,0,0,ADR[2],3043104,4,0.035486966371536255,0.029065042734146118,0.9717017412185669,0.012486755847930908,0.028780609369277954
0,0,1,0,0,ADR[3],3043104,7,0.0269128680229187,0.025186002254486084,0.9838546514511108,0.10109871625900269,0.031920164823532104
0,0,1,0,0,ADR[1],3043104,10,0.012255191802978516,0.012476533651351929,0.946689248085022,0.021712452173233032,0.06520059704780579
0,0,0,0,0,NEUTRAL,3043104,6,0.0147932767868042,0.011230021715164185,0.011366277933120728,0.009851425886154175,0.016403645277023315
0,0,0,1,0,DI[1],2403676,2,0.012517005205154419,0.048942238092422485,0.015294760465621948,0.9375512003898621,0.7315698266029358
0,1,0,1,0,INF[2]|DI[3],2403676,4,0.019558489322662354,0.7280723452568054,0.04932895302772522,0.21785396337509155,0.9307398796081543
0,0,0,0,0,NEUTRAL,2403676,6,0.008784264326095581,0.02959960699081421,0.006955921649932861,0.014563798904418945,0.04199400544166565
0,0,0,1,0,DI[2],1896447,2,0.01346328854560852,0.008575677871704102,0.009905755519866943,0.9577115774154663,0.010501682758331299
0,0,1,0,0,ADR[1],1896447,5,0.021620959043502808,0.03158968687057495,0.9683597087860107,0.025814563035964966,0.017629355192184448
0,0,0,0,0,NEUTRAL,1896447,9,0.06615844368934631,0.10709798336029053,0.006385862827301025,0.007856965065002441,0.005070537328720093
0,0,0,1,0,DI[3],822352,2,0.9600347876548767,0.012038171291351318,0.03521326184272766,0.8437920212745667,0.27836155891418457
1,0,0,1,0,EF[6]|DI[4],822352,4,0.25402605533599854,0.9498790502548218,0.01629924774169922,0.9687787294387817,0.08366858959197998
0,0,0,1,0,DI[7],822352,5,0.011663556098937988,0.00914311408996582,0.015403181314468384,0.9747506380081177,0.015068620443344116
0,0,0,1,0,DI[1],822352,7,0.010062634944915771,0.004906296730041504,0.009443134069442749,0.9319401979446411,0.04214257001876831
1,0,0,1,0,EF[10]|DI[8],822352,8,0.9861819744110107,0.02119651436805725,0.04023364186286926,0.07765448093414307,0.09266671538352966
1,0,0,1,0,EF[9]|DI[5],822352,9,0.27180492877960205,0.0041748881340026855,0.037308454513549805,0.9557813405990601,0.024568289518356323
0,0,0,1,0,DI[2],822352,11,0.01308014988899231,0.009361118078231812,0.012672454118728638,0.9677187204360962,0.011207014322280884
0,0,0,0,0,NEUTRAL,822352,3,0.01293984055519104,0.0094338059425354,0.010592460632324219,0.018494725227355957,0.006740599870681763
0,0,1,0,0,ADR[1],1313970,1,0.029803603887557983,0.028958797454833984,0.9826918244361877,0.039276331663131714,0.026945531368255615
0,0,1,0,0,ADR[2],1313970,2,0.00949031114578247,0.016947895288467407,0.5833370089530945,0.7665896415710449,0.7894952297210693
0,0,0,0,0,NEUTRAL,1313970,3,0.008818179368972778,0.36235398054122925,0.01070365309715271,0.011703193187713623,0.013200700283050537
0,0,1,1,0,ADR[2]|DI[1],2719942,2,0.010396093130111694,0.07868775725364685,0.019932687282562256,0.9947670102119446,0.16119346022605896
0,0,0,0,0,NEUTRAL,2719942,1,0.038852542638778687,0.00961330533027649,0.005856871604919434,0.01788732409477234,0.007316291332244873
0,0,0,1,0,DI[3],4194932,1,0.014475733041763306,0.010167688131332397,0.011397391557693481,0.9697241187095642,0.010993242263793945
1,0,0,0,0,EF[8],4194932,2,0.0195561945438385,0.8967612981796265,0.020147502422332764,0.019290298223495483,0.017695754766464233
0,1,0,1,0,INF[4]|DI[2],4194932,3,0.016755610704421997,0.027585327625274658,0.009712517261505127,0.9862512350082397,0.014868587255477905
0,0,0,1,0,DI[1],4194932,4,0.01046028733253479,0.013444602489471436,0.008679300546646118,0.9771820306777954,0.1326693296432495
0,1,0,1,0,INF[7]|DI[6],4194932,11,0.027281224727630615,0.1369398832321167,0.6778556108474731,0.9886167049407959,0.3659350872039795
0,0,0,1,0,DI[5],4194932,13,0.010416030883789062,0.01035088300704956,0.010201603174209595,0.965846061706543,0.014440834522247314
0,0,0,0,0,NEUTRAL,4194932,12,0.011413514614105225,0.023876279592514038,0.009760826826095581,0.011622399091720581,0.007340729236602783
0,0,1,0,0,ADR[1],2460904,1,0.014887899160385132,0.009500563144683838,0.011499345302581787,0.9658119678497314,0.010274231433868408
0,1,0,1,0,INF[2]|DI[4],2460904,2,0.008500993251800537,0.011391103267669678,0.01969367265701294,0.9835817217826843,0.030826956033706665
0,0,0,1,0,DI[5],2460904,3,0.00828889012336731,0.008553624153137207,0.21011781692504883,0.9506701827049255,0.15820395946502686
0,0,0,0,1,Finding[3],2460904,5,0.018915116786956787,0.01572948694229126,0.1817091405391693,0.03652024269104004,0.8438977003097534
0,0,0,0,0,NEUTRAL,2460904,6,0.008207976818084717,0.010561197996139526,0.0035196244716644287,0.236525297164917,0.015401631593704224
0,0,0,1,0,DI[2],834566,2,0.010629892349243164,0.010610699653625488,0.010535895824432373,0.9656745195388794,0.012979596853256226
0,0,0,1,0,DI[3],834566,6,0.014356285333633423,0.015028536319732666,0.01423579454421997,0.9853512048721313,0.017616480588912964
0,0,0,1,0,DI[1],834566,7,0.7873891592025757,0.016643285751342773,0.010051220655441284,0.9852794408798218,0.03418838977813721
0,0,0,0,0,NEUTRAL,834566,10,0.023461580276489258,0.9724687933921814,0.02245590090751648,0.08235350251197815,0.026482462882995605
0,1,0,1,0,INF[2]|DI[1],2541096,4,0.05083921551704407,0.9198638200759888,0.01955437660217285,0.9795268774032593,0.05057761073112488
0,0,0,0,0,NEUTRAL,2541096,8,0.009217053651809692,0.020830005407333374,0.01202392578125,0.010641396045684814,0.009989440441131592
0,0,0,1,0,DI[4],944009,1,0.021362602710723877,0.013216197490692139,0.041099339723587036,0.9891924858093262,0.017020583152770996
0,0,0,1,0,DI[2],944009,2,0.02167847752571106,0.007851779460906982,0.006286114454269409,0.9068063497543335,0.006710082292556763
0,1,1,0,0,INF[7]|ADR[8],944009,4,0.048105448484420776,0.9798784255981445,0.022480249404907227,0.3949553072452545,0.022693246603012085
0,0,0,1,0,DI[5],944009,6,0.009119510650634766,0.010483890771865845,0.01619553565979004,0.979378342628479,0.02520287036895752
0,0,0,1,1,DI[1]|Finding[9],944009,7,0.03722703456878662,0.018196970224380493,0.013255715370178223,0.011069297790527344,0.0047216713428497314
0,1,0,1,0,INF[3]|DI[6],944009,11,0.8033279180526733,0.7023919820785522,0.007328033447265625,0.7820553183555603,0.010557323694229126
0,0,0,0,0,NEUTRAL,944009,9,0.01733502745628357,0.019636601209640503,0.009852737188339233,0.00998985767364502,0.006596565246582031
0,0,0,1,0,DI[2],588785,1,0.06956437230110168,0.014208763837814331,0.011848092079162598,0.9885141849517822,0.011672049760818481
0,1,0,0,0,INF[6],588785,4,0.017379403114318848,0.34099429845809937,0.01147875189781189,0.006278395652770996,0.013340145349502563
0,0,1,0,0,ADR[3],588785,5,0.036696940660476685,0.007113367319107056,0.01806136965751648,0.011309176683425903,0.007935017347335815
0,1,0,0,0,INF[5],588785,6,0.010819822549819946,0.13865578174591064,0.008883059024810791,0.010921478271484375,0.008479148149490356
0,1,0,0,0,INF[1],588785,7,0.051639288663864136,0.9759523868560791,0.027928173542022705,0.05573877692222595,0.01995214819908142
0,1,0,0,0,INF[4],588785,8,0.041472941637039185,0.9669318199157715,0.02607208490371704,0.03787386417388916,0.01953980326652527
0,0,0,0,0,NEUTRAL,588785,2,0.7542526721954346,0.007084190845489502,0.045943766832351685,0.015579938888549805,0.026286959648132324
0,1,0,1,0,INF[6]|DI[5],818785,1,0.0661100447177887,0.9753581881523132,0.02932077646255493,0.9702225923538208,0.105349600315094
0,0,1,1,0,ADR[4]|DI[2],818785,3,0.005370736122131348,0.009260505437850952,0.30527547001838684,0.1327836513519287,0.3374115824699402
1,0,0,1,0,EF[1]|DI[3],818785,6,0.014794141054153442,0.015032917261123657,0.009964674711227417,0.9827766418457031,0.018192291259765625
0,0,0,0,0,NEUTRAL,818785,5,0.009026139974594116,0.008258402347564697,0.008697360754013062,0.03580242395401001,0.008463740348815918
0,0,0,1,0,DI[1],2696309,1,0.010687381029129028,0.00950247049331665,0.009426027536392212,0.961471676826477,0.013593196868896484
0,1,0,0,0,INF[3],2696309,2,0.07033616304397583,0.9737750291824341,0.022656649351119995,0.04486912488937378,0.020227044820785522
0,0,0,1,0,DI[2],2696309,3,0.03363129496574402,0.08353325724601746,0.014167428016662598,0.9905490875244141,0.013200044631958008
0,0,0,0,0,NEUTRAL,2696309,4,0.0071427226066589355,0.00552600622177124,0.0082663893699646,0.13520094752311707,0.007009774446487427
0,1,0,1,0,INF[1]|DI[3],2660532,1,0.022124916315078735,0.9827278852462769,0.03684014081954956,0.14292311668395996,0.04324832558631897
1,0,0,1,0,EF[4]|DI[2],2660532,4,0.25170034170150757,0.04443174600601196,0.9863547086715698,0.4244668185710907,0.042659372091293335
0,0,0,0,0,NEUTRAL,2660532,2,0.008522003889083862,0.006245017051696777,0.009127646684646606,0.943962812423706,0.029261648654937744
1,0,0,1,0,EF[4]|DI[1],894297,2,0.059904545545578,0.006103307008743286,0.008538424968719482,0.9554508924484253,0.023835867643356323
1,0,0,0,0,EF[2],894297,6,0.9757745862007141,0.016959279775619507,0.02265194058418274,0.07504749298095703,0.03954988718032837
1,0,0,0,0,EF[3],894297,9,0.014639943838119507,0.02326381206512451,0.0024123787879943848,0.7755126953125,0.028887510299682617
0,0,0,0,0,NEUTRAL,894297,5,0.02182185649871826,0.013192951679229736,0.9757518768310547,0.06480532884597778,0.03460422158241272
0,0,0,1,0,DI[8],7880042,4,0.0061148107051849365,0.017196834087371826,0.010444313287734985,0.8705898523330688,0.009534060955047607
0,0,0,1,0,DI[6],7880042,6,0.029652774333953857,0.08328410983085632,0.0038847625255584717,0.01575028896331787,0.006914108991622925
0,0,0,1,0,DI[2],7880042,7,0.012076377868652344,0.008763909339904785,0.008354008197784424,0.9514336585998535,0.011409223079681396
0,0,0,0,1,Finding[3],7880042,13,0.01234513521194458,0.006227940320968628,0.6930449604988098,0.012272059917449951,0.2932891547679901
1,0,1,1,0,EF[5]|ADR[7]|DI[1],7880042,15,0.19762259721755981,0.01389390230178833,0.022883355617523193,0.9917200803756714,0.014827817678451538
1,0,0,1,0,EF[9]|DI[4],7880042,16,0.039900898933410645,0.00483432412147522,0.01593920588493347,0.013815820217132568,0.024988293647766113
0,0,0,0,0,NEUTRAL,7880042,9,0.009042054414749146,0.00904703140258789,0.01268509030342102,0.022246330976486206,0.007103472948074341
0,0,0,1,0,DI[3],811884,1,0.014537900686264038,0.024420350790023804,0.9807429313659668,0.034623175859451294,0.057001203298568726
0,0,0,1,0,DI[6],811884,2,0.01190599799156189,0.009891033172607422,0.011574357748031616,0.9774653911590576,0.01908436417579651
0,1,0,0,0,INF[8],811884,3,0.03890332579612732,0.9772031307220459,0.02611839771270752,0.07498463988304138,0.023356258869171143
1,1,1,1,0,INF[7]|EF[1]|ADR[5]|DI[2],811884,4,0.05786794424057007,0.11093834042549133,0.9200321435928345,0.9506884813308716,0.2553173899650574
0,0,0,1,0,DI[4],811884,7,0.006718367338180542,0.009141713380813599,0.023153096437454224,0.9636667966842651,0.2866605520248413
0,0,0,0,0,NEUTRAL,811884,8,0.0093919038772583,0.013104736804962158,0.006907820701599121,0.02379053831100464,0.010980039834976196
0,0,0,1,0,DI[2],2688660,2,0.0155123770236969,0.014133691787719727,0.015233725309371948,0.9842657446861267,0.014420390129089355
1,0,0,1,1,EF[4]|DI[1]|Finding[3],2688660,3,0.6468958854675293,0.06183311343193054,0.11479642987251282,0.18118080496788025,0.9031722545623779
