#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_CH=webanno.custom.SentenceLink|referenceRelation|referenceType


#Text=Болею я довольно часто, и приходится как-то бороться с простудой.
3-19	276-278	то	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-20	279-283	есть	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-21	283-284	,	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-22	285-288	тем	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-23	289-294	людям	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-24	294-295	,	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-25	296-303	которые	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-26	304-309	ходят	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-27	310-312	на	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-28	313-319	работу	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-29	320-321	и	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-30	322-329	требуют	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-31	330-338	быстрого	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-32	339-354	обесболивающего	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-33	355-362	эффекта	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-34	362-363	,	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-35	364-369	такой	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-36	370-378	препарат	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-37	379-381	не	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-38	382-390	подойдет	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-39	390-391	;	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-40	392-393	-	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-41	394-400	говоря	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-42	401-403	об	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-43	404-417	обесболивании	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-44	418-419	-	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-45	420-421	в	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-46	422-426	этом	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-47	427-432	плане	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-48	433-441	препарат	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-49	442-444	не	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-50	445-453	работает	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-51	454-465	практически	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-52	466-471	никак	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-53	472-473	-	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-54	474-480	только	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-55	481-492	постепенное	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-56	493-500	лечение	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-57	500-501	;	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-58	502-503	-	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-59	504-510	состав	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-60	510-511	,	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-61	512-522	безусловно	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-62	522-523	,	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-63	524-533	порадовал	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-64	534-535	-	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-65	536-538	на	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-66	539-545	травах	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-67	546-547	и	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-68	548-554	только	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-69	555-566	скрепляющие	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-70	567-577	компоненты	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-71	577-578	,	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-72	579-582	что	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-73	583-589	крайне	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-74	590-598	подходит	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-75	599-602	для	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-76	603-610	лечения	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-77	610-611	;	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-78	612-617	Общее	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-79	618-625	лечение	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-80	626-632	длится	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-81	633-635	до	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-82	636-637	5	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-83	638-642	дней	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-84	643-644	-	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-85	645-647	за	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-86	648-651	это	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-87	652-657	время	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-88	658-662	боль	*[1]	DI[1]	*->2-1|*->1-1	INF[2]|EF[1]	
3-89	663-664	в	*[1]	DI[1]	*->2-1|*->1-1	INF[2]|EF[1]	
3-90	665-670	горле	*[1]	DI[1]	*->2-1|*->1-1	INF[2]|EF[1]	
3-91	671-679	проходит	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-92	680-689	полностью	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-93	690-691	и	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-94	692-702	воспаление	*	DI	*->2-1|*->1-1	INF[2]|EF[1]	
3-95	703-707	тоже	_	_	*->2-1|*->1-1	INF[2]|EF[1]	
3-96	707-708	.	_	_	*->2-1|*->1-1	INF[2]|EF[1]	

#Text=Время использования: пару лет
4-1	709-714	Время	_	_	_	_	
4-2	715-728	использования	_	_	_	_	
4-3	728-729	:	_	_	_	_	
4-4	730-734	пару	_	_	_	_	
4-5	735-738	лет	_	_	_	_	
