#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_CH=webanno.custom.SentenceLink|referenceRelation|referenceType


#Text=У меня частенько вскакивает на губах герпес, особенно почему то осенью и весной.
8-9	357-362	через	_	_	_	_	
8-10	363-369	каждые	_	_	_	_	
8-11	370-376	четыре	_	_	_	_	
8-12	377-381	пять	_	_	_	_	
8-13	382-387	часов	_	_	_	_	
8-14	387-388	,	_	_	_	_	
8-15	389-393	пять	_	_	_	_	
8-16	394-397	раз	_	_	_	_	
8-17	398-399	в	_	_	_	_	
8-18	400-404	день	_	_	_	_	
8-19	404-405	.	_	_	_	_	

#Text=Мне помогало где то день на третий.
9-1	406-409	Мне	_	_	*->3-1	EF[3]	
9-2	410-418	помогало	_	_	*->3-1	EF[3]	
9-3	419-422	где	_	_	*->3-1	EF[3]	
9-4	423-425	то	_	_	*->3-1	EF[3]	
9-5	426-430	день	_	_	*->3-1	EF[3]	
9-6	431-433	на	_	_	*->3-1	EF[3]	
9-7	434-440	третий	_	_	*->3-1	EF[3]	
9-8	440-441	.	_	_	*->3-1	EF[3]	

#Text=Но все равно пила курсом.
10-1	442-444	Но	_	_	_	_	
10-2	445-448	все	_	_	_	_	
10-3	449-454	равно	_	_	_	_	
10-4	455-459	пила	_	_	_	_	
10-5	460-466	курсом	_	_	_	_	
10-6	466-467	.	_	_	_	_	

#Text=Противопоказаний у меня не было.
11-1	468-484	Противопоказаний	_	_	_	_	
11-2	485-486	у	_	_	_	_	
11-3	487-491	меня	_	_	_	_	
11-4	492-494	не	_	_	_	_	
11-5	495-499	было	_	_	_	_	
11-6	499-500	.	_	_	_	_	

#Text=Хотя в инструкции их море.
12-1	501-505	Хотя	_	_	_	_	
12-2	506-507	в	_	_	_	_	
12-3	508-518	инструкции	_	_	_	_	
12-4	519-521	их	_	_	_	_	
12-5	522-526	море	_	_	_	_	
12-6	526-527	.	_	_	_	_	

#Text=У меня случилась проблема в другом.
13-1	528-529	У	_	_	_	_	
13-2	530-534	меня	_	_	_	_	
13-3	535-544	случилась	_	_	_	_	
13-4	545-553	проблема	_	_	_	_	
13-5	554-555	в	_	_	_	_	
13-6	556-562	другом	_	_	_	_	
13-7	562-563	.	_	_	_	_	

#Text=Он мне раза три помог, а потом перестал помогать.
14-1	564-566	Он	_	_	*->1-1|*->7-1	EF[1]|INF[7]	
14-2	567-570	мне	_	_	*->1-1|*->7-1	EF[1]|INF[7]	
14-3	571-575	раза	_	_	*->1-1|*->7-1	EF[1]|INF[7]	
14-4	576-579	три	_	_	*->1-1|*->7-1	EF[1]|INF[7]	
14-5	580-585	помог	_	_	*->1-1|*->7-1	EF[1]|INF[7]	
14-6	585-586	,	_	_	*->1-1|*->7-1	EF[1]|INF[7]	
14-7	587-588	а	_	_	*->1-1|*->7-1	EF[1]|INF[7]	
14-8	589-594	потом	_	_	*->1-1|*->7-1	EF[1]|INF[7]	
14-9	595-603	перестал	_	_	*->1-1|*->7-1	EF[1]|INF[7]	
14-10	604-612	помогать	_	_	*->1-1|*->7-1	EF[1]|INF[7]	
14-11	612-613	.	_	_	*->1-1|*->7-1	EF[1]|INF[7]	

#Text=Я не пойму если честно почему так получилось.
15-1	614-615	Я	_	_	_	_	
15-2	616-618	не	_	_	_	_	
15-3	619-624	пойму	_	_	_	_	
15-4	625-629	если	_	_	_	_	
15-5	630-636	честно	_	_	_	_	
15-6	637-643	почему	_	_	_	_	
15-7	644-647	так	_	_	_	_	
15-8	648-658	получилось	_	_	_	_	
15-9	658-659	.	_	_	_	_	

#Text=Наверно пошло привыкание к препарату и он мне перестал помогать.
16-1	660-667	Наверно	_	_	*->4-1	INF[4]	
16-2	668-673	пошло	_	_	*->4-1	INF[4]	
16-3	674-684	привыкание	_	_	*->4-1	INF[4]	
16-4	685-686	к	_	_	*->4-1	INF[4]	
16-5	687-696	препарату	_	_	*->4-1	INF[4]	
16-6	697-698	и	_	_	*->4-1	INF[4]	
16-7	699-701	он	_	_	*->4-1	INF[4]	
16-8	702-705	мне	_	_	*->4-1	INF[4]	
16-9	706-714	перестал	_	_	*->4-1	INF[4]	
16-10	715-723	помогать	_	_	*->4-1	INF[4]	
16-11	723-724	.	_	_	*->4-1	INF[4]	

#Text=А так препарат очень хороший и что немаловажно не очень дорогой.
17-1	725-726	А	_	_	*->5-1	EF[5]	
17-2	727-730	так	_	_	*->5-1	EF[5]	
17-3	731-739	препарат	_	_	*->5-1	EF[5]	
17-4	740-745	очень	_	_	*->5-1	EF[5]	
17-5	746-753	хороший	_	_	*->5-1	EF[5]	
17-6	754-755	и	_	_	*->5-1	EF[5]	
17-7	756-759	что	_	_	*->5-1	EF[5]	
17-8	760-771	немаловажно	_	_	*->5-1	EF[5]	
17-9	772-774	не	_	_	*->5-1	EF[5]	
17-10	775-780	очень	_	_	*->5-1	EF[5]	
17-11	781-788	дорогой	_	_	*->5-1	EF[5]	
17-12	788-789	.	_	_	*->5-1	EF[5]	

#Text=20 таблеток стоят 22 рубля.
18-1	790-792	20	_	_	_	_	
18-2	793-801	таблеток	_	_	_	_	
18-3	802-807	стоят	_	_	_	_	
18-4	808-810	22	_	_	_	_	
18-5	811-816	рубля	_	_	_	_	
18-6	816-817	.	_	_	_	_	

#Text=Есть аналоги импортные, но они стоят дороже.
19-1	818-822	Есть	_	_	_	_	
19-2	823-830	аналоги	_	_	_	_	
19-3	831-840	импортные	_	_	_	_	
19-4	840-841	,	_	_	_	_	
19-5	842-844	но	_	_	_	_	
19-6	845-848	они	_	_	_	_	
19-7	849-854	стоят	_	_	_	_	
19-8	855-861	дороже	_	_	_	_	
19-9	861-862	.	_	_	_	_	

#Text=Я не вижу смысла переплачивать.
20-1	863-864	Я	_	_	_	_	
20-2	865-867	не	_	_	_	_	
20-3	868-872	вижу	_	_	_	_	
20-4	873-879	смысла	_	_	_	_	
20-5	880-893	переплачивать	_	_	_	_	
20-6	893-894	.	_	_	_	_	

#Text=Если вам и Ацикловир помогает.
21-1	895-899	Если	_	_	*->6-1	EF[6]	
21-2	900-903	вам	_	_	*->6-1	EF[6]	
21-3	904-905	и	_	_	*->6-1	EF[6]	
21-4	906-915	Ацикловир	*	Drugname	*->6-1	EF[6]	
21-5	916-924	помогает	_	_	*->6-1	EF[6]	
21-6	924-925	.	_	_	*->6-1	EF[6]	

#Text=В общем это хорошее средство от герпеса, но его нужно принимать курсом.
22-1	926-927	В	_	_	*->2-1	EF[2]	
22-2	928-933	общем	_	_	*->2-1	EF[2]	
22-3	934-937	это	_	_	*->2-1	EF[2]	
22-4	938-945	хорошее	_	_	*->2-1	EF[2]	
22-5	946-954	средство	_	_	*->2-1	EF[2]	
22-6	955-957	от	_	_	*->2-1	EF[2]	
22-7	958-965	герпеса	*	DI	*->2-1	EF[2]	
22-8	965-966	,	_	_	*->2-1	EF[2]	
22-9	967-969	но	_	_	*->2-1	EF[2]	
22-10	970-973	его	_	_	*->2-1	EF[2]	
22-11	974-979	нужно	_	_	*->2-1	EF[2]	
22-12	980-989	принимать	_	_	*->2-1	EF[2]	
22-13	990-996	курсом	_	_	*->2-1	EF[2]	
22-14	996-997	.	_	_	*->2-1	EF[2]	

#Text=Время использования: 3 курса
23-1	998-1003	Время	_	_	_	_	
23-2	1004-1017	использования	_	_	_	_	
23-3	1017-1018	:	_	_	_	_	
23-4	1019-1020	3	_	_	_	_	
23-5	1021-1026	курса	_	_	_	_	
